link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,11,76,11,20,33,12,24,78
0,3,95,81,17,34,61,52,93
1,2,28,77,96,43,22,73,40
1,6,70,37,98,11,57,10,15
2,10,25,23,60,64,68,59,82
2,11,50,42,34,73,40,40,59
2,14,22,38,23,55,57,95,38
3,7,56,63,28,37,11,29,91
4,13,11,60,74,26,36,32,62
4,6,14,42,71,70,79,69,30
4,5,68,33,20,19,54,44,97
5,7,14,45,98,28,50,27,45
6,13,73,20,91,90,53,49,23
6,14,29,61,25,69,28,40,42
6,7,32,52,35,18,35,10,28
8,16,91,41,52,63,81,10,68
8,12,34,75,57,76,16,94,34
8,15,65,76,53,52,62,45,98
9,16,41,93,58,47,18,31,44
9,14,85,36,64,99,56,14,29
9,15,35,36,45,31,20,52,31
10,19,82,37,53,36,19,62,35
12,13,68,94,79,12,98,74,51
13,16,58,96,85,99,82,42,85
13,14,23,46,85,10,72,28,44
14,15,87,10,43,10,12,98,19
14,17,75,41,28,96,50,71,21
15,16,57,13,81,55,81,64,70
16,17,38,97,17,16,23,46,75
17,18,68,96,58,13,73,36,36
17,19,44,66,44,59,10,25,21
11,0,14,98,28,91,77,22,15
3,0,26,78,27,90,87,78,81
2,1,24,43,92,54,74,89,13
6,1,36,35,78,93,34,75,21
10,2,41,53,40,54,17,37,63
11,2,65,76,78,28,14,29,24
14,2,48,25,91,10,43,70,11
7,3,50,16,20,81,18,19,17
13,4,28,88,52,44,92,51,76
6,4,14,58,25,32,74,92,31
5,4,18,39,82,53,25,53,14
7,5,32,33,50,24,95,31,22
13,6,77,68,68,22,27,93,96
14,6,38,53,97,22,43,45,98
7,6,17,37,38,33,30,83,92
16,8,31,61,73,38,61,93,64
12,8,62,80,17,88,12,39,84
15,8,72,66,81,75,83,28,91
16,9,62,54,83,75,69,76,60
14,9,99,17,33,87,20,95,66
15,9,59,92,79,58,55,70,74
19,10,44,43,37,11,41,39,48
13,12,67,63,13,52,70,69,17
16,13,18,50,26,19,37,64,59
14,13,57,41,74,11,13,19,44
15,14,16,63,98,52,72,68,78
17,14,45,81,97,68,39,36,33
16,15,66,44,55,18,46,73,14
17,16,44,22,15,20,47,66,15
18,17,65,39,55,71,13,24,21
19,17,11,62,51,67,99,51,77
source,destination
3,9
lower_bound,upperbound
176,264
91.2,114
234.4,271.2
0,106.8
0,296.4
0,349.2
included_node(s)
11
