link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,2,76,33,45,59,74,95,21
0,4,95,45,53,91,25,70,77
0,9,28,20,79,90,95,39,72
0,15,70,61,85,54,27,69,92
0,19,25,52,85,93,43,64,42
1,6,50,41,43,54,30,19,45
1,13,22,75,28,28,61,68,17
1,14,56,76,81,10,12,36,56
2,6,11,93,17,81,83,73,46
2,12,14,36,58,44,69,66,76
3,4,68,36,44,32,20,24,33
3,16,14,37,28,53,55,51,67
3,20,73,94,27,24,41,78,42
4,6,29,96,92,22,70,93,97
4,7,32,46,78,22,37,40,63
4,10,91,10,40,33,13,15,93
4,12,34,41,78,38,72,82,51
4,14,65,13,91,88,39,59,79
4,18,41,97,20,75,46,38,77
5,6,85,96,52,75,47,91,94
5,12,35,66,25,87,13,62,92
5,17,82,98,82,58,99,30,95
6,13,68,78,50,11,24,97,68
6,21,58,43,68,52,52,45,40
7,12,23,35,97,19,73,23,12
8,9,87,53,38,11,10,42,28
8,19,75,76,73,52,59,28,74
9,20,57,25,17,68,40,68,42
10,21,38,16,81,18,95,34,51
11,12,68,88,83,20,29,98,41
11,14,44,58,33,71,32,44,47
14,21,14,39,79,67,69,29,24
15,21,26,33,37,12,44,31,70
16,18,24,68,13,61,27,35,20
17,21,36,53,26,22,49,51,68
18,21,41,37,74,57,40,85,13
2,0,65,61,98,68,10,44,55
4,0,48,80,97,40,10,19,75
9,0,50,66,55,57,94,21,59
15,0,28,54,15,11,45,70,92
19,0,14,17,55,36,31,75,14
6,1,18,92,51,79,14,36,44
13,1,32,43,33,54,52,21,21
14,1,77,63,34,50,62,15,46
6,2,38,50,43,53,74,81,41
12,2,17,41,11,28,42,13,37
4,3,31,63,64,35,28,21,39
16,3,62,81,73,81,98,63,45
20,3,72,44,55,16,71,24,16
6,4,62,22,37,62,64,11,69
7,4,99,39,26,18,46,17,39
10,4,59,62,70,56,36,76,98
12,4,44,20,19,20,25,31,64
14,4,67,17,28,19,22,14,98
18,4,18,96,90,98,78,22,38
6,5,57,98,69,82,89,96,29
12,5,16,60,18,72,75,98,26
17,5,45,34,63,12,37,92,65
13,6,66,23,76,50,29,64,61
21,6,44,28,52,81,70,84,29
12,7,65,74,47,23,19,91,96
9,8,11,71,99,73,51,60,61
19,8,11,20,31,10,92,66,43
20,9,81,98,36,77,53,74,28
21,10,77,91,12,87,31,48,33
12,11,37,25,99,74,93,17,11
14,11,23,35,10,34,45,59,31
21,14,42,52,10,17,83,44,40
21,15,38,57,96,14,93,78,38
18,16,63,53,55,43,39,33,43
21,17,60,58,16,18,28,14,32
21,18,42,64,13,92,76,15,42
source,destination
6,20
lower_bound,upperbound
268,402
149.6,187
233.6,176.4
0,271.2
0,242.4
0,310.8
included_node(s)
16
