link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,86,55,59,28,54,59,24
5,4,64,12,39,85,86,89,40
12,11,22,80,93,30,67,92,98
23,26,99,25,21,19,58,41,82
26,23,91,18,74,91,14,28,43
5,6,83,63,85,64,53,25,97
6,5,62,38,78,45,86,65,62
6,7,81,62,53,32,20,54,13
7,6,97,67,79,54,74,73,34
7,8,73,50,98,74,91,63,31
8,7,77,20,52,96,84,52,63
8,9,31,47,36,31,57,54,29
9,8,86,20,35,96,61,29,58
8,11,57,14,77,47,82,37,64
1,0,25,39,28,30,76,45,89
11,8,54,64,17,50,20,14,39
9,11,70,58,68,15,23,83,60
11,9,98,65,79,11,94,59,42
10,11,55,95,68,39,83,63,99
11,10,27,49,92,80,61,20,30
9,10,55,23,55,78,98,11,42
10,9,98,54,37,49,81,27,90
10,25,67,52,44,13,76,97,40
25,10,32,82,32,71,86,84,16
24,25,20,85,39,20,21,10,49
1,2,37,78,51,19,32,17,21
25,24,84,58,96,75,62,40,52
22,24,27,34,10,73,93,69,30
24,22,35,25,90,75,20,64,89
23,24,73,70,76,22,13,37,25
24,23,13,40,85,73,42,93,22
22,23,22,32,49,55,26,76,66
23,22,90,34,16,60,89,27,17
21,23,77,20,40,93,99,86,72
23,21,21,48,60,64,74,69,48
22,26,43,43,42,51,55,45,13
2,1,23,36,77,19,15,63,70
26,22,35,76,90,99,22,35,63
21,22,77,95,47,35,65,51,68
22,21,20,93,56,26,41,89,56
20,21,60,26,50,36,14,88,46
21,20,16,67,90,32,12,93,31
0,20,93,93,82,47,50,43,75
20,0,47,89,76,32,27,69,95
19,20,63,71,67,31,84,83,47
20,19,70,32,62,29,27,40,27
0,19,53,53,45,34,90,74,86
2,3,86,29,36,36,97,66,97
19,0,69,50,41,31,21,90,21
19,21,98,11,13,25,73,37,48
21,19,65,31,80,16,20,39,27
1,19,76,63,48,61,71,53,53
19,1,59,17,40,64,17,16,38
19,26,32,35,24,71,86,88,57
26,19,60,45,71,85,19,38,59
21,26,69,92,31,37,28,16,39
26,21,60,66,27,42,19,95,31
18,19,44,55,29,60,34,68,64
3,2,49,26,83,62,21,75,59
19,18,47,81,17,17,81,22,72
18,26,69,77,96,34,37,95,41
26,18,14,18,31,35,15,30,33
3,18,59,65,57,25,97,50,38
18,3,21,11,64,84,27,74,10
17,18,43,81,61,80,67,16,57
18,17,33,13,69,79,34,19,39
15,18,17,44,58,35,72,71,13
18,15,56,69,39,51,34,32,27
18,23,58,42,22,41,46,96,92
3,4,84,92,96,23,90,74,71
23,18,29,62,85,67,65,21,36
15,23,19,20,62,67,12,46,90
23,15,90,21,86,97,92,68,55
15,25,22,17,30,66,16,16,63
25,15,18,61,38,51,30,16,85
14,15,16,45,53,28,76,51,92
15,14,83,92,44,86,33,47,80
10,14,61,67,74,38,72,80,34
14,10,92,26,41,54,36,69,90
12,14,14,42,38,69,96,37,53
4,3,21,30,39,53,97,69,72
14,12,57,47,22,22,46,98,17
15,16,80,95,76,82,29,42,96
16,15,70,37,70,70,14,75,62
15,17,42,35,88,46,85,48,27
17,15,40,92,99,67,38,70,18
16,17,92,30,53,59,85,81,91
17,16,54,91,16,78,56,96,48
4,17,36,99,29,27,24,90,72
17,4,41,98,37,21,96,18,12
13,16,91,34,75,48,37,18,20
4,5,95,76,77,52,52,48,65
16,13,97,69,58,98,64,90,87
4,13,13,89,32,63,34,20,11
13,4,69,77,41,88,31,74,65
5,13,40,12,71,78,83,97,96
13,5,36,55,54,94,58,81,40
6,13,76,74,51,76,55,46,69
13,6,87,71,10,81,17,29,24
12,16,84,49,66,87,57,78,84
16,12,60,28,47,89,45,20,40
11,12,16,33,48,49,34,92,12
source,destination
17,16
lower_bound,upperbound
675.2,1012.8
309.6,387
637.6,667.2
0,642
0,740.4
0,810
included_node(s)
10
