link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,6,71,27,48,46,18,65,43
0,11,33,62,22,38,39,16,71
0,12,74,77,99,45,24,10,48
0,13,36,50,76,84,18,71,12
1,3,53,55,86,82,71,54,12
1,21,77,75,41,82,66,42,89
2,14,25,56,99,70,31,43,34
2,15,23,91,38,17,29,90,69
3,7,78,13,66,67,55,49,96
3,26,75,34,99,41,79,79,77
4,8,54,90,88,84,46,22,43
4,12,94,94,62,37,41,91,86
4,17,14,98,89,98,23,82,20
4,20,54,26,46,50,81,22,76
4,25,23,37,85,21,85,34,67
5,15,34,59,78,11,63,73,11
5,19,92,55,15,51,25,41,20
6,10,71,75,39,18,80,57,34
6,19,61,36,56,78,80,21,26
7,20,39,29,13,38,65,87,94
7,25,87,16,51,28,59,85,96
8,18,84,34,66,17,19,28,92
9,11,88,31,72,78,98,63,71
9,13,19,82,15,54,19,95,67
10,12,73,46,72,58,11,75,40
10,17,98,74,40,28,99,45,28
10,23,82,43,48,22,14,11,50
13,19,92,78,43,27,97,36,81
14,19,40,92,47,46,75,13,49
16,17,20,76,84,44,74,31,56
16,21,10,17,89,68,49,17,75
16,27,63,72,85,83,83,30,44
17,24,44,91,97,34,66,89,80
18,22,36,46,89,65,63,17,23
19,23,89,74,62,29,53,91,98
20,24,49,46,83,16,37,44,82
21,26,14,21,30,48,29,11,65
22,25,14,30,61,90,75,34,32
27,14,63,89,22,76,18,34,52
23,27,82,24,48,15,37,50,61
24,26,41,16,22,31,16,14,99
6,0,69,80,62,60,55,98,47
11,0,76,71,11,94,68,41,99
12,0,45,14,64,81,81,48,72
13,0,24,96,60,63,88,20,24
3,1,51,98,48,15,15,27,66
21,1,32,64,94,45,44,21,73
14,2,68,13,27,14,13,13,34
15,2,22,35,77,23,86,74,91
7,3,83,52,50,23,76,33,52
26,3,97,32,31,42,68,90,81
8,4,99,93,28,94,45,22,49
12,4,67,76,68,31,85,13,96
17,4,47,15,93,72,29,54,14
20,4,71,38,86,48,16,69,68
25,4,92,74,92,79,86,79,36
15,5,46,80,85,52,80,51,32
19,5,15,71,86,23,20,70,19
10,6,84,52,35,96,83,67,69
19,6,76,34,32,89,55,17,33
20,7,26,99,70,57,84,53,27
25,7,47,59,25,27,32,74,45
18,8,91,96,70,34,90,37,67
11,9,22,90,67,82,12,43,97
13,9,73,96,66,82,47,81,58
12,10,81,71,84,53,43,81,65
17,10,61,36,51,88,39,39,80
23,10,39,69,48,82,67,44,75
19,13,47,53,45,43,70,15,49
19,14,76,78,25,26,48,25,84
17,16,21,46,87,49,56,84,37
21,16,79,60,20,26,38,71,49
27,16,46,58,39,77,55,23,83
24,17,50,17,50,43,24,25,88
22,18,76,64,74,60,19,19,73
23,19,22,16,89,40,95,86,97
24,20,53,67,88,48,82,94,55
26,21,98,80,68,95,54,31,98
25,22,80,19,68,96,98,51,84
14,27,66,55,28,24,68,31,98
27,23,43,84,70,18,30,16,50
26,24,39,94,51,90,29,42,27
source,destination
25,17
lower_bound,upperbound
296,444
206.4,258
305.6,260.4
0,361.2
0,333.6
0,428.4
included_node(s)
8
