link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,76,44,63,11,97,36,65
0,31,95,29,28,91,20,22,33
1,0,28,94,43,45,91,31,97
1,2,70,22,69,83,73,20,58
1,32,25,18,60,19,35,67,51
2,1,50,84,33,44,67,49,42
2,3,22,65,34,51,49,87,60
2,33,56,49,31,21,53,18,87
3,2,11,91,10,95,16,84,61
3,4,14,45,51,56,55,87,42
3,34,68,98,16,30,85,13,35
4,3,14,81,32,68,25,30,18
4,5,73,49,56,28,27,13,33
4,35,29,87,18,42,35,80,37
5,4,32,49,32,13,12,43,44
5,6,91,18,65,60,97,36,56
5,36,34,97,83,61,67,76,66
6,5,65,97,12,73,75,94,21
6,7,41,37,30,41,35,25,64
6,37,85,65,22,32,90,70,33
7,6,35,36,89,77,27,46,15
7,8,82,62,64,65,25,11,95
7,38,68,63,10,48,82,12,42
8,7,58,73,19,63,78,91,83
8,9,23,47,88,40,79,37,70
8,39,87,59,26,86,37,37,55
9,8,75,81,60,53,85,53,60
9,10,57,34,77,69,17,62,72
9,40,38,71,53,25,22,71,68
10,9,68,52,49,19,97,21,47
10,11,44,27,59,50,57,14,69
10,41,14,15,16,78,19,59,85
11,10,26,71,29,10,17,85,32
11,12,24,73,92,47,10,35,66
11,42,36,28,38,61,82,69,43
12,11,41,41,42,71,43,14,74
12,13,65,57,78,81,29,36,60
12,43,48,83,24,65,84,57,56
13,12,50,80,63,83,48,22,23
13,14,28,48,78,39,35,72,74
13,44,14,81,65,21,39,96,88
14,13,18,41,31,65,33,25,11
14,15,32,81,11,97,12,92,82
14,45,77,30,74,39,57,61,73
15,14,38,28,92,60,21,58,38
15,16,17,30,85,63,14,87,78
15,46,31,91,91,52,16,88,81
16,15,62,77,75,73,40,34,94
16,17,72,80,87,36,80,81,90
16,47,62,80,21,83,41,65,45
17,16,99,42,50,96,30,95,80
17,18,59,16,38,65,59,80,57
17,48,44,94,37,10,19,66,41
18,17,67,57,50,96,65,59,74
18,19,18,42,47,80,37,33,92
18,49,57,41,25,41,88,56,63
19,18,16,17,29,82,92,86,29
19,20,45,75,97,85,74,76,52
19,50,66,28,92,62,95,18,35
20,19,44,40,72,60,14,57,49
20,21,65,27,98,94,71,49,52
20,51,11,45,52,65,14,23,94
21,20,11,46,41,90,75,68,34
21,22,81,50,27,57,41,87,74
21,52,77,19,96,64,14,10,22
22,21,37,26,69,52,57,38,29
22,23,23,81,59,28,74,91,10
22,53,42,28,74,46,85,37,73
