link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,83,11,68,92,43,87,10
0,31,26,60,17,80,79,48,62
1,0,37,81,18,16,18,80,90
1,2,35,98,25,94,48,48,44
1,32,33,67,30,77,84,70,12
2,1,35,45,98,59,99,36,53
2,3,56,83,34,50,14,34,84
2,33,22,30,79,87,97,50,75
3,2,79,76,62,16,36,40,54
3,4,11,36,11,62,88,19,48
3,34,42,81,96,77,91,19,77
4,3,77,88,67,56,81,53,12
4,5,60,42,12,70,53,34,87
4,35,89,48,77,10,29,31,56
5,4,33,65,44,79,67,16,42
5,6,86,14,59,73,67,75,79
5,36,70,73,70,42,87,63,11
6,5,46,19,64,14,87,70,53
6,7,62,26,57,87,62,88,77
6,37,56,58,66,27,36,92,18
7,6,81,55,78,44,27,10,84
7,8,18,81,22,22,94,15,74
7,38,97,28,95,57,37,68,80
8,7,79,25,90,32,71,54,96
8,9,72,12,96,77,30,15,13
8,39,90,89,45,10,90,18,26
9,8,72,50,71,61,65,61,82
9,10,23,67,77,55,41,64,40
9,40,47,16,93,28,34,43,61
10,9,65,10,12,78,61,43,90
10,11,69,30,79,40,69,53,80
10,41,82,17,24,72,29,82,23
11,10,82,23,20,20,41,43,14
11,12,58,12,87,98,77,34,71
11,42,69,67,39,66,29,31,19
12,11,67,80,92,88,77,65,68
12,13,83,47,47,58,39,22,76
12,43,26,51,26,17,34,17,55
13,12,41,63,72,75,74,67,43
13,14,62,23,62,26,27,53,83
13,44,79,77,27,31,22,78,93
14,13,73,96,68,14,28,76,73
14,15,91,63,29,73,98,96,85
14,45,39,19,81,91,28,12,80
15,14,24,96,97,66,47,59,29
15,16,77,29,25,14,28,12,27
15,46,78,75,40,27,85,40,60
16,15,84,69,68,60,87,74,30
16,17,75,38,42,18,15,34,32
16,47,40,91,50,66,99,28,89
17,16,93,27,34,40,75,28,90
17,18,56,45,20,15,85,34,17
17,48,11,73,62,78,93,33,64
18,17,90,98,29,87,12,49,70
18,19,36,60,10,37,18,41,65
18,49,73,37,20,56,75,38,29
19,18,42,87,26,49,92,57,49
19,20,60,63,34,50,73,54,10
19,50,86,94,87,11,16,54,59
20,19,41,56,72,29,78,53,62
20,21,25,25,36,29,87,87,90
20,51,55,25,66,93,38,98,40
21,20,24,25,86,91,98,35,37
21,22,97,38,98,39,80,82,56
21,52,66,79,54,92,67,84,63
22,21,45,83,77,58,27,18,46
22,23,26,19,91,79,57,99,25
22,53,49,26,91,50,96,96,39
23,22,23,86,93,27,13,77,91
23,24,57,34,25,16,84,66,20
23,54,64,91,53,28,23,49,22
24,23,55,25,20,48,26,56,46
24,25,82,30,45,73,12,94,83
24,55,55,17,35,91,74,97,59
25,24,84,86,54,92,96,58,27
25,26,97,26,42,39,11,54,12
25,56,84,88,12,57,92,61,77
