link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,37,62,74,68,59,58,19
1,0,79,11,92,83,76,98,79
0,2,69,22,71,37,54,70,58
2,0,41,74,18,67,52,18,31
0,3,75,54,71,16,80,98,25
3,0,43,32,88,23,19,35,10
0,4,96,99,16,12,27,53,83
4,0,47,26,92,36,15,23,82
0,6,70,98,84,62,40,43,60
6,0,53,84,17,12,83,93,90
1,2,15,75,73,39,54,96,56
2,1,11,31,66,29,92,70,78
1,7,41,16,87,33,85,96,67
7,1,76,77,98,56,47,65,90
2,3,65,26,45,94,22,82,68
3,2,70,65,62,50,18,18,33
2,6,38,82,12,51,41,18,95
6,2,66,98,99,90,25,71,24
3,4,90,53,96,53,14,81,22
4,3,46,73,29,70,75,79,67
3,6,54,29,93,62,79,42,86
6,3,63,99,74,12,60,99,39
3,9,28,51,84,75,93,71,48
9,3,84,61,25,36,49,53,40
4,5,89,55,96,41,60,39,31
5,4,14,64,95,75,85,58,25
4,8,11,31,87,80,76,66,55
8,4,82,67,89,77,87,11,73
5,8,47,69,73,77,56,32,38
8,5,60,17,14,94,66,99,13
5,17,73,27,20,48,21,21,41
17,5,74,32,99,45,67,80,47
6,9,40,70,58,40,94,97,82
9,6,42,40,81,75,28,43,52
6,10,16,58,69,65,19,51,30
10,6,15,25,82,46,74,57,59
7,11,37,24,32,51,37,69,52
11,7,64,57,75,67,37,94,65
7,24,53,93,74,34,79,32,93
24,7,98,75,16,65,29,12,65
8,9,17,41,45,32,72,88,17
9,8,20,69,10,63,85,28,49
8,12,99,58,34,84,73,34,43
12,8,10,99,32,17,57,46,37
8,13,48,98,98,72,84,46,91
13,8,27,74,32,41,85,68,63
8,14,70,65,85,58,27,55,22
14,8,77,80,62,23,26,54,87
9,10,45,34,31,31,63,92,78
10,9,22,70,43,63,83,36,35
9,14,23,15,43,45,91,33,16
14,9,51,53,25,45,42,34,64
9,23,76,69,69,27,43,87,26
23,9,41,18,79,72,46,57,55
10,11,35,15,92,72,43,77,56
11,10,65,76,65,20,56,27,47
10,16,97,72,74,47,83,67,70
16,10,36,88,80,52,20,95,12
11,24,10,43,16,87,95,28,72
24,11,45,42,99,77,39,89,60
12,13,48,57,46,99,38,56,15
13,12,73,23,26,36,16,39,14
12,17,19,26,60,22,96,70,97
17,12,78,28,95,91,32,15,50
12,18,68,53,97,63,34,72,56
18,12,77,74,30,39,16,21,79
13,14,46,43,39,89,58,62,99
14,13,95,29,81,14,23,93,60
13,19,93,83,57,97,95,67,44
19,13,51,36,13,24,89,85,55
13,25,55,94,88,70,94,57,25
25,13,63,76,92,81,29,17,51
14,15,23,57,65,39,75,13,56
15,14,17,53,74,16,30,44,20
15,16,63,76,25,88,38,54,78
16,15,61,55,63,11,59,49,48
15,19,86,79,96,99,15,12,36
19,15,86,93,62,98,55,61,91
15,22,90,88,78,76,75,56,87
22,15,31,14,28,31,30,94,14
15,23,98,63,95,24,39,49,78
23,15,13,55,21,74,28,79,93
16,23,34,57,95,66,62,80,68
23,16,36,32,64,93,34,37,94
16,24,96,64,91,46,64,88,10
24,16,59,24,87,90,58,20,76
16,30,92,99,81,14,42,54,94
30,16,56,36,27,84,10,56,70
17,18,47,13,29,95,30,15,78
18,17,54,94,49,91,37,34,66
17,20,91,30,27,61,39,45,30
20,17,85,60,66,56,20,62,84
17,35,27,17,65,79,44,25,70
35,17,62,98,39,35,88,67,79
18,21,26,78,23,47,94,29,86
21,18,47,22,24,43,30,49,78
18,25,40,34,59,65,56,40,58
25,18,24,73,52,36,52,82,47
