link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
7,15,76,16,17,97,81,87,71
0,14,95,45,92,38,44,74,64
4,16,28,66,43,73,32,34,46
5,16,70,44,63,17,53,17,36
3,4,25,65,50,81,24,14,25
17,18,50,11,41,83,22,43,22
10,16,22,11,63,33,22,18,78
7,17,56,81,81,79,33,92,89
3,11,11,77,44,37,38,74,75
2,16,14,37,22,13,88,25,37
3,12,68,23,39,26,75,95,29
0,12,14,42,62,74,75,27,70
9,11,73,38,20,98,87,43,19
9,16,29,63,17,97,58,30,51
1,19,32,60,96,55,11,61,92
3,17,91,42,98,15,52,12,53
5,17,34,33,60,55,19,83,31
12,19,65,45,34,51,11,69,93
1,8,41,20,23,33,52,20,45
2,6,85,61,28,34,68,55,83
4,14,35,52,74,43,18,41,93
5,11,82,41,71,11,20,70,39
15,16,68,75,20,64,71,37,28
2,4,58,76,98,73,67,13,76
0,7,23,93,91,55,12,72,95
2,13,87,36,25,37,61,39,70
1,10,75,36,35,26,22,46,39
2,12,57,37,52,70,57,47,69
15,7,38,94,57,19,68,13,64
14,0,68,96,53,28,40,99,19
16,4,44,46,58,90,57,24,68
16,5,14,10,64,69,11,52,36
4,3,26,41,45,18,36,73,73
18,17,24,13,53,63,79,10,66
16,10,36,97,79,76,54,59,24
17,7,41,96,85,52,50,40,51
11,3,65,66,85,47,53,95,78
16,2,48,98,43,99,28,29,93
12,3,50,78,28,31,35,32,40
12,0,28,43,81,36,81,69,15
11,9,14,35,17,12,16,44,82
16,9,18,53,58,99,62,27,59
19,1,32,76,44,10,18,49,38
17,3,77,25,28,10,56,40,91
17,5,38,16,27,96,20,10,62
19,12,17,88,92,55,19,10,30
8,1,31,58,78,16,98,94,97
6,2,62,39,40,13,82,45,45
14,4,72,33,78,59,72,31,23
11,5,62,68,91,91,12,14,42
16,15,99,53,20,90,50,52,28
4,2,59,37,52,54,81,62,68
7,0,44,61,25,93,23,74,34
13,2,67,80,82,54,73,42,98
10,1,18,66,50,28,10,28,44
12,2,57,54,68,10,77,98,29
source,destination
1,15
lower_bound,upperbound
574.4,861.6
396.8,496
479.2,675.6
0,406.8
0,582
0,746.4
included_node(s)
7
