link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
7,15,37,97,99,60,69,15,70
0,14,79,36,50,53,18,67,70
4,16,69,10,75,85,15,77,59
5,16,41,45,58,60,76,68,72
3,4,75,48,61,62,72,22,41
17,18,43,73,29,11,88,86,78
10,16,96,19,14,22,43,52,27
7,17,47,78,60,74,42,76,69
3,11,70,68,35,54,57,11,74
2,16,53,77,95,32,23,51,92
3,12,15,46,46,99,26,65,71
0,12,11,95,52,26,28,14,18
9,11,41,93,19,98,53,98,71
9,16,76,51,24,84,74,47,88
1,19,65,55,90,75,43,26,16
3,17,70,63,49,31,29,15,92
5,17,38,23,90,16,83,46,84
12,19,66,17,85,77,36,95,17
1,8,90,63,35,26,94,28,73
2,6,46,61,17,65,76,32,66
4,14,54,86,35,82,57,68,87
5,11,63,86,73,98,53,60,98
15,16,28,90,99,53,76,40,45
2,4,84,31,45,73,55,82,62
0,7,89,98,75,29,79,48,12
2,13,14,13,14,99,93,76,99
1,10,11,34,40,51,88,92,96
2,12,82,36,25,61,14,94,29
15,7,47,96,48,55,63,50,93
14,0,60,59,19,64,55,71,74
16,4,73,92,64,31,57,67,84
16,5,74,56,10,67,32,55,25
4,3,40,47,21,69,64,38,96
18,17,42,54,91,17,24,96,95
16,10,16,91,20,27,99,75,87
17,7,15,85,73,32,36,50,89
11,3,37,27,72,70,13,82,73
16,2,64,62,76,40,94,27,14
12,3,53,26,33,58,30,27,20
12,0,98,47,97,25,60,45,99
11,9,17,40,33,24,17,31,58
16,9,20,24,31,57,98,44,81
19,1,99,43,11,93,78,11,69
17,3,10,33,42,75,22,29,82
17,5,48,27,97,41,34,81,32
19,12,27,50,53,69,73,28,75
8,1,70,86,82,58,42,34,74
6,2,77,40,87,99,17,79,16
14,4,45,57,90,98,62,75,45
11,5,22,12,69,74,88,52,10
16,15,23,53,94,65,84,12,34
4,2,51,43,26,80,19,43,32
7,0,76,88,42,34,93,64,98
13,2,41,44,55,70,22,94,32
10,1,35,26,23,15,27,78,85
12,2,65,48,70,53,73,65,62
source,destination
0,8
lower_bound,upperbound
174.4,261.6
138.4,173
177.6,266.4
0,283.2
0,177.6
0,212.4
included_node(s)
12
