link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,22,86,26,30,92,89,45,14
2,20,64,81,50,16,25,92,69
2,44,22,77,15,30,22,96,90
5,31,99,18,11,76,66,40,63
5,39,91,65,39,33,17,35,46
6,25,83,11,80,72,72,26,17
7,22,62,81,78,36,48,40,79
7,37,81,13,49,96,13,13,18
7,41,97,44,13,97,70,60,31
9,18,73,69,71,46,63,10,79
10,26,77,42,20,29,68,37,42
10,36,31,92,19,14,56,86,66
11,49,86,62,75,85,46,76,46
12,4,57,20,73,38,31,29,90
12,9,25,21,75,85,75,85,54
13,3,54,17,22,56,95,24,62
13,15,70,61,73,24,47,36,21
14,38,98,45,55,96,27,99,83
14,52,55,92,60,37,86,71,73
15,39,27,67,93,52,97,94,40
17,6,55,26,64,64,21,82,28
17,48,98,42,51,34,48,45,69
19,11,67,30,19,31,27,35,97
19,42,32,47,99,83,53,94,73
20,50,20,95,35,58,38,69,81
21,43,37,37,26,55,57,30,70
22,24,84,35,36,17,59,74,58
22,25,27,92,32,57,39,12,37
22,26,35,30,47,45,31,58,81
22,27,73,91,32,34,64,56,11
23,22,13,99,31,59,59,15,75
23,24,22,98,29,89,72,93,47
24,25,90,34,34,92,41,10,70
26,25,77,76,36,41,33,63,27
26,27,21,69,31,28,38,86,11
28,24,43,89,25,25,10,36,68
28,25,23,77,16,65,57,42,86
29,25,35,12,61,54,39,78,42
30,46,77,55,64,73,13,39,39
30,52,20,74,71,63,27,54,17
31,8,60,71,85,52,92,79,73
32,40,16,49,37,54,71,28,71
33,16,93,28,42,29,36,40,35
34,22,47,33,60,37,90,55,20
34,40,63,59,62,45,55,99,62
35,4,70,39,17,14,63,77,79
35,9,53,93,34,83,85,31,72
35,12,86,21,35,59,92,36,35
35,25,69,74,25,63,80,76,62
36,18,98,85,84,20,34,92,97
38,47,65,78,80,11,90,30,27
40,22,76,53,79,27,53,59,43
41,37,59,79,35,97,72,90,66
41,39,32,98,51,84,17,17,24
42,50,60,52,41,10,96,15,16
43,1,69,36,23,17,62,21,99
45,0,60,35,67,40,27,37,84
45,25,44,77,67,69,18,41,27
46,19,49,28,97,64,91,75,89
46,22,47,17,66,37,48,48,28
46,44,69,68,51,93,72,87,28
46,47,14,79,28,76,12,81,26
48,16,59,68,86,27,20,41,65
48,25,21,92,38,86,65,50,51
49,1,43,55,54,69,87,96,43
49,31,33,37,69,45,11,79,28
51,3,17,44,53,63,65,76,71
51,20,56,32,22,35,96,38,29
51,21,58,39,82,51,40,58,60
51,25,84,51,70,89,69,67,10
51,29,29,96,46,88,24,83,88
51,49,19,10,67,93,84,37,34
53,9,90,90,59,43,40,47,34
53,40,22,76,78,69,12,75,23
26,53,18,85,27,83,74,44,96
32,7,16,49,21,40,85,46,86
37,39,83,16,48,74,65,53,93
39,31,61,40,52,66,22,66,30
21,13,92,60,98,90,78,34,73
33,20,14,42,63,37,98,81,17
22,0,21,77,88,39,46,20,28
20,2,57,90,78,53,30,16,90
44,2,80,47,94,16,51,40,50
31,5,70,56,76,88,70,10,46
39,5,42,50,81,38,89,23,14
25,6,40,90,87,16,48,97,19
