link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
19,2,83,84,63,25,83,36,52
19,3,26,38,48,16,48,67,90
19,11,37,27,96,59,43,87,72
19,14,35,31,80,58,83,34,71
16,19,33,87,44,87,83,70,57
19,21,35,12,68,12,18,86,25
19,22,56,97,58,68,40,74,51
20,9,22,82,28,92,34,57,57
22,8,79,62,79,49,47,84,44
22,13,11,66,37,49,76,48,81
22,23,42,71,57,96,18,55,17
23,13,77,30,46,90,79,78,71
1,11,60,36,84,22,60,42,91
1,14,89,11,13,87,76,86,11
2,13,33,25,70,76,58,50,27
2,14,86,69,93,61,27,16,90
3,7,70,74,90,83,39,16,64
2,4,46,69,69,22,20,64,90
4,5,62,50,92,41,83,86,18
4,14,56,79,75,35,23,12,45
5,14,81,91,74,99,43,28,41
7,21,18,77,70,59,57,29,26
9,14,97,97,75,91,33,46,56
10,14,79,21,39,84,32,20,62
14,15,72,31,84,29,46,57,31
16,0,90,75,26,71,55,20,19
17,10,72,19,49,30,72,61,36
17,20,23,77,12,27,86,40,14
1,18,47,67,52,75,35,21,48
14,18,65,26,54,88,48,83,50
14,17,69,87,17,57,97,17,58
0,8,82,13,67,90,19,47,91
0,19,82,16,55,94,86,12,40
11,21,58,15,14,68,40,56,82
7,19,69,86,48,10,54,34,62
1,4,67,93,51,44,31,35,49
4,11,83,69,72,32,10,42,97
10,15,26,84,58,69,84,60,65
17,15,41,38,69,36,18,82,96
15,9,62,31,13,71,47,79,94
15,18,79,12,86,70,60,60,46
8,19,73,99,78,84,78,89,13
14,22,91,13,50,62,26,19,27
6,18,39,39,32,82,72,54,89
3,11,24,10,81,72,54,75,67
11,12,77,28,20,90,37,21,44
4,12,78,98,25,95,89,60,79
1,12,84,75,71,55,83,43,31
6,15,75,50,41,12,99,37,87
16,22,40,49,70,89,72,98,50
9,6,93,16,98,80,58,98,66
2,19,56,93,15,12,43,56,80
3,19,11,78,40,48,30,80,28
11,19,90,65,36,33,81,44,75
14,19,36,66,44,48,27,66,43
19,16,73,61,76,30,28,37,49
21,19,42,41,52,94,89,16,84
22,19,60,75,45,30,51,80,31
9,20,86,39,78,99,15,29,15
8,22,41,98,56,31,24,27,84
13,22,25,54,52,19,89,25,71
23,22,55,78,48,56,12,89,25
13,23,24,11,24,22,85,27,75
11,1,97,60,97,65,37,28,64
14,1,66,83,52,24,94,45,59
13,2,45,50,24,74,39,13,38
14,2,26,54,10,99,59,53,13
7,3,49,14,76,99,94,78,18
4,2,23,34,72,43,75,63,55
5,4,57,44,69,36,29,87,62
14,4,64,87,79,70,93,19,12
14,5,55,36,20,65,35,23,92
21,7,82,43,48,20,97,77,27
14,9,55,91,81,32,20,28,30
14,10,84,27,43,99,98,67,43
15,14,97,95,81,44,51,14,84
0,16,84,19,91,23,99,91,26
10,17,24,26,20,95,49,79,23
20,17,43,32,53,51,87,10,16
18,1,60,21,84,77,98,29,13
18,14,17,27,80,84,22,78,63
17,14,88,38,13,83,45,98,34
8,0,16,15,89,41,93,75,84
19,0,18,57,21,84,94,58,43
21,11,78,94,39,16,79,94,99
19,7,94,71,86,79,20,93,27
4,1,43,18,49,14,22,47,82
11,4,21,35,43,62,30,11,45
15,10,54,99,83,62,61,73,48
15,17,29,47,28,66,79,28,49
9,15,52,85,90,84,96,80,30
18,15,70,53,35,71,12,89,72
19,8,36,78,66,22,81,17,64
22,14,28,48,66,58,82,59,57
18,6,29,13,84,88,40,69,36
11,3,92,61,70,89,37,53,75
12,11,26,88,80,32,73,62,47
12,4,46,19,84,88,51,74,91
12,1,94,66,46,88,31,83,83
15,6,39,74,52,28,49,77,93
22,16,55,53,16,76,70,61,53
6,9,20,53,77,58,25,92,48
source,destination
11,12
lower_bound,upperbound
204.8,307.2
130.4,163
253.6,244.8
0,188.4
0,147.6
0,230.4
included_node(s)
14
