link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
19,2,35,30,77,84,35,50,96
19,3,15,99,10,11,29,19,59
19,11,40,26,48,20,34,77,79
19,14,82,62,93,23,39,58,66
16,19,96,46,56,37,58,19,18
19,21,92,24,74,92,47,97,64
19,22,90,82,66,81,18,83,76
20,9,79,29,28,22,94,35,40
22,8,43,23,81,27,28,56,34
22,13,41,98,72,45,54,35,17
22,23,46,76,15,21,55,24,18
23,13,48,67,51,17,69,54,50
1,11,10,96,33,32,50,18,92
1,14,28,30,13,58,66,91,98
2,13,20,32,33,95,51,46,74
2,14,90,97,50,69,73,19,60
3,7,50,39,33,60,69,26,51
2,4,76,72,50,24,82,69,85
4,5,68,86,65,40,48,43,61
4,14,36,97,63,56,71,57,99
5,14,54,44,24,65,58,69,38
7,21,35,21,77,41,22,69,47
9,14,19,44,20,68,10,91,53
10,14,13,96,79,55,55,11,69
14,15,31,98,35,38,50,78,99
16,0,30,60,28,56,70,13,41
17,10,23,85,44,30,85,26,62
17,20,83,41,60,64,90,21,15
1,18,42,86,39,92,58,89,99
14,18,47,97,77,32,46,69,43
14,17,46,85,67,93,41,76,63
0,8,67,17,68,39,45,39,58
0,19,14,97,77,86,27,79,92
11,21,38,11,15,65,66,15,94
7,19,49,31,62,52,74,49,76
1,4,11,95,33,23,75,88,62
4,11,30,78,41,58,65,12,58
10,15,91,13,28,85,45,84,52
17,15,80,24,14,35,69,23,92
15,9,25,91,74,75,83,21,45
15,18,33,11,53,30,51,19,59
8,19,27,53,19,47,76,89,10
14,22,63,21,26,82,53,65,47
6,18,85,97,76,53,92,27,13
3,11,45,35,74,57,43,81,60
11,12,73,95,49,39,94,64,73
4,12,37,95,78,74,27,88,63
1,12,47,65,60,17,12,59,12
6,15,11,67,52,15,38,33,58
16,22,95,43,95,67,65,31,76
9,6,73,24,23,25,35,17,63
2,19,55,63,66,71,87,55,48
3,19,82,54,72,98,78,53,23
11,19,83,20,85,45,35,98,16
14,19,58,59,45,78,94,18,18
19,16,13,14,59,36,28,31,74
21,19,65,71,13,54,96,63,99
22,19,33,45,41,60,79,35,70
9,20,87,98,72,91,71,95,80
8,22,59,57,94,46,16,52,99
13,22,32,94,18,82,25,94,13
23,22,33,45,39,46,12,71,95
13,23,26,26,63,37,51,43,57
11,1,37,53,48,68,94,73,95
14,1,23,46,45,64,30,38,90
13,2,28,99,77,41,77,44,33
14,2,38,48,33,43,69,23,57
7,3,43,76,38,22,86,40,10
4,2,19,13,95,27,22,28,37
5,4,70,25,37,69,38,36,49
14,4,20,30,13,49,69,13,45
14,5,94,66,48,47,64,90,48
21,7,87,68,99,68,66,78,12
14,9,73,41,29,83,22,69,44
14,10,41,64,76,52,18,69,52
15,14,84,55,73,77,99,59,62
0,16,98,36,30,23,68,85,17
10,17,68,21,16,79,35,58,67
20,17,83,20,33,46,64,70,26
18,1,99,55,72,28,59,70,65
18,14,63,16,63,46,90,41,96
17,14,57,87,99,61,89,77,80
8,0,54,18,90,51,98,25,66
19,0,46,60,87,44,30,84,19
21,11,92,97,84,59,25,38,48
19,7,64,30,87,81,92,34,74
4,1,11,65,47,32,11,16,46
11,4,19,68,50,13,73,53,48
15,10,88,27,29,41,71,59,96
15,17,88,25,19,23,72,11,78
9,15,68,78,96,49,41,58,99
18,15,72,21,89,24,48,53,99
19,8,73,60,48,22,36,34,73
22,14,46,56,59,39,82,91,18
18,6,99,65,89,44,42,79,56
11,3,86,58,45,76,57,62,25
12,11,64,56,88,70,21,88,93
12,4,89,65,23,40,63,92,65
12,1,81,35,36,50,43,54,78
15,6,36,21,84,87,34,16,30
22,16,60,80,12,99,91,29,66
6,9,91,55,39,89,12,58,75
source,destination
12,19
lower_bound,upperbound
196,294
65.6,82
240.8,260.4
0,348
0,218.4
0,379.2
included_node(s)
21
