link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,91,58,32,51,34,59,48
0,2,35,57,41,96,26,62,73
0,3,62,69,68,76,95,36,11
0,12,15,67,65,80,16,35,12
1,3,78,17,86,19,98,46,61
1,6,15,40,16,81,83,94,94
1,7,56,42,56,89,29,48,23
2,12,43,63,76,27,93,56,74
2,23,92,92,71,79,11,16,20
3,23,68,28,53,27,34,80,62
4,5,75,90,12,31,36,10,84
4,8,83,66,23,24,24,88,84
4,9,25,52,25,69,16,54,18
4,13,63,99,53,80,51,96,99
4,19,32,25,76,19,15,43,99
4,23,66,27,85,11,83,53,89
5,9,40,57,77,53,72,14,50
8,9,22,88,15,74,34,88,81
9,12,13,96,79,42,48,57,12
9,13,44,97,42,23,36,72,38
9,18,91,64,54,39,54,33,30
9,21,60,15,66,91,66,76,82
10,11,80,84,97,47,81,96,50
10,12,22,35,34,44,69,96,34
11,12,99,23,25,24,81,55,63
11,22,81,25,54,81,53,54,35
12,19,70,73,59,25,22,51,11
12,21,38,98,89,44,72,34,27
12,23,87,31,23,92,21,35,62
13,16,25,62,17,38,61,53,14
13,17,65,71,98,35,67,79,76
14,20,40,79,46,95,98,85,10
14,23,12,71,11,86,77,67,77
15,23,79,41,67,63,63,16,40
19,20,46,99,63,76,14,72,12
20,21,81,78,49,58,37,65,91
20,23,46,71,73,45,98,62,34
1,0,54,41,20,27,85,72,77
2,0,76,42,25,75,30,21,65
3,0,39,26,96,76,99,69,44
12,0,75,59,25,96,72,14,39
3,1,52,84,79,96,57,73,49
6,1,74,44,19,52,24,57,80
7,1,52,63,40,66,78,59,99
12,2,67,83,84,77,60,32,11
23,2,96,59,47,62,81,90,79
23,3,19,81,77,29,23,12,89
5,4,98,92,23,30,32,88,51
8,4,19,48,53,36,16,40,22
9,4,22,39,19,23,23,21,53
13,4,94,90,55,43,20,61,42
19,4,62,64,97,27,60,26,42
23,4,34,96,75,15,41,49,35
9,5,37,74,52,81,91,19,44
9,8,74,90,83,61,81,74,28
12,9,33,20,90,81,22,94,51
13,9,18,51,59,24,44,63,69
18,9,96,63,43,39,93,25,29
21,9,23,70,42,25,46,81,68
11,10,58,72,72,69,18,51,31
12,10,21,77,12,29,54,30,34
12,11,78,42,40,12,14,60,45
22,11,88,13,18,64,16,88,83
19,12,76,49,65,67,83,49,63
21,12,19,35,97,28,29,28,37
23,12,34,64,34,92,72,60,47
16,13,19,79,14,25,72,14,54
17,13,56,96,33,63,27,81,61
20,14,41,95,44,20,57,32,24
23,14,85,73,81,90,93,77,20
23,15,85,74,29,91,79,12,57
20,19,16,17,59,68,29,37,15
21,20,89,58,60,49,12,51,21
23,20,21,19,39,43,55,59,37
source,destination
15,17
lower_bound,upperbound
355.2,532.8
237.6,297
366.4,246
0,267.6
0,324
0,248.4
included_node(s)
14
