link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,35,26,44,97,74,37,43
0,7,15,37,96,30,49,92,22
1,9,40,23,98,65,78,81,27
1,15,82,28,60,68,60,22,69
2,12,96,38,85,27,52,27,49
2,5,92,43,41,25,95,45,47
2,7,90,19,86,78,23,21,68
3,9,79,70,97,21,66,17,83
3,15,43,20,85,60,72,32,52
4,9,41,94,17,56,85,58,77
4,12,46,87,97,65,45,95,23
4,15,48,73,11,58,59,69,79
5,9,10,41,31,56,13,60,46
5,12,28,84,95,65,41,24,28
5,6,20,98,78,35,72,40,46
5,15,90,68,13,21,94,56,61
7,8,50,83,24,80,18,65,51
7,12,76,99,91,55,39,41,44
7,15,68,63,11,77,63,68,59
9,10,36,57,53,10,48,55,81
9,11,54,54,21,48,45,38,32
9,12,35,46,97,93,77,56,13
9,14,19,92,35,56,33,30,41
9,15,13,64,95,74,38,64,23
10,12,31,11,95,66,95,92,49
11,12,30,19,65,28,37,32,24
12,14,23,88,67,81,13,93,22
12,15,83,88,43,72,48,39,39
13,14,42,68,24,15,99,86,44
14,15,47,72,63,51,29,65,76
15,16,46,73,54,33,76,52,70
3,0,67,46,20,13,73,23,40
7,0,14,99,59,33,30,58,50
9,1,38,86,14,50,16,85,87
15,1,49,64,71,33,33,35,99
12,2,11,89,45,50,72,75,89
5,2,30,81,98,65,63,30,35
7,2,91,36,57,63,99,47,29
9,3,80,60,94,24,90,82,34
15,3,25,91,45,77,87,53,39
9,4,33,30,26,20,84,57,58
12,4,27,99,53,79,87,39,47
15,4,63,26,46,35,47,74,18
9,5,85,62,99,28,50,17,94
12,5,45,46,48,44,29,15,28
6,5,73,24,76,60,19,67,54
15,5,37,82,13,39,96,25,55
8,7,47,29,25,77,89,71,69
12,7,11,23,30,67,48,98,50
15,7,95,98,66,68,59,45,66
10,9,73,76,68,77,89,78,51
11,9,55,67,41,15,45,36,73
12,9,82,96,64,62,88,54,69
14,9,83,30,55,33,23,60,82
15,9,58,32,36,41,36,91,48
12,10,13,97,21,28,84,46,71
12,11,65,39,20,14,12,82,58
14,12,33,72,55,74,39,46,22
15,12,87,86,16,53,84,37,10
14,13,59,97,87,19,11,68,55
15,14,32,44,18,26,20,64,50
16,15,33,21,60,76,23,41,70
source,destination
6,11
lower_bound,upperbound
268,402
136,170
222.4,313.2
0,325.2
0,446.4
0,366
included_node(s)
12
