link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,95,64,76,46,30,44,67
5,4,54,86,19,83,72,31,48
12,11,35,59,12,74,39,70,85
23,26,77,89,24,29,81,65,27
26,23,30,72,87,41,39,57,95
5,6,93,71,33,27,39,99,92
6,5,60,24,75,98,82,15,89
6,7,98,62,20,37,19,94,87
7,6,12,94,64,87,23,44,34
7,8,42,20,22,45,21,63,20
8,7,26,67,36,77,57,17,79
8,9,53,61,89,28,94,83,27
9,8,98,59,41,62,87,27,64
8,11,59,81,10,96,55,58,32
1,0,47,62,46,82,34,63,58
11,8,75,39,23,89,67,49,74
9,11,99,57,86,63,54,19,71
11,9,10,47,30,70,80,98,44
10,11,56,19,58,73,38,99,91
11,10,59,98,91,41,27,67,67
9,10,85,19,54,37,58,75,96
10,9,30,46,23,20,44,58,88
10,25,41,66,21,92,10,45,80
25,10,85,12,61,48,61,72,37
24,25,49,41,91,65,12,44,95
1,2,54,88,83,37,29,47,16
25,24,64,93,88,67,47,31,30
22,24,93,34,85,73,82,51,69
24,22,59,67,96,34,50,59,87
23,24,89,59,15,16,64,68,46
24,23,20,30,53,53,59,19,36
22,23,54,84,35,70,70,94,55
23,22,43,97,24,51,88,89,46
21,23,97,41,17,28,88,42,73
23,21,83,35,49,51,52,21,34
22,26,26,69,63,44,27,98,41
2,1,90,12,41,97,80,93,66
26,22,95,11,76,12,86,26,23
21,22,76,32,74,71,88,93,80
22,21,54,58,57,85,93,37,90
20,21,37,21,88,47,59,42,33
21,20,93,51,10,11,45,62,60
0,20,59,19,46,13,88,73,69
20,0,35,32,30,61,99,21,49
19,20,14,84,62,97,52,73,44
20,19,59,72,44,47,74,36,27
0,19,10,24,95,50,28,60,23
2,3,13,42,48,23,96,82,15
19,0,59,71,65,70,55,34,23
19,21,19,33,15,75,19,21,67
21,19,25,92,91,16,76,11,35
1,19,44,81,71,59,13,61,20
19,1,91,31,28,86,53,70,55
19,26,56,58,65,60,38,98,15
26,19,29,83,32,97,27,34,99
21,26,92,24,20,13,17,14,50
26,21,11,98,10,49,57,45,73
18,19,46,76,73,64,64,55,29
3,2,85,48,95,39,89,17,19
19,18,22,28,58,73,97,56,61
18,26,35,87,78,32,80,75,27
26,18,57,30,10,82,48,27,97
3,18,28,64,83,95,30,12,68
18,3,30,84,92,35,30,64,25
17,18,16,61,18,62,36,21,33
18,17,11,89,32,47,72,24,92
15,18,98,15,56,69,99,25,19
18,15,97,25,11,60,68,14,89
18,23,96,90,99,11,20,92,15
3,4,75,89,82,92,87,70,89
23,18,51,73,20,97,62,93,41
15,23,85,63,49,48,70,86,90
23,15,30,93,82,55,84,32,11
15,25,63,45,56,62,12,66,62
25,15,72,47,31,61,31,97,92
14,15,34,77,96,15,36,95,45
15,14,22,69,91,10,76,55,41
10,14,35,61,79,11,49,20,67
14,10,38,71,96,80,85,39,13
12,14,71,40,18,32,83,41,54
4,3,96,84,84,38,58,31,34
14,12,15,63,50,86,23,92,38
15,16,67,73,79,81,49,93,26
16,15,87,67,65,24,63,91,79
15,17,23,74,67,98,51,90,43
17,15,49,56,63,78,28,79,25
16,17,80,82,37,80,70,58,82
17,16,76,34,67,47,98,87,68
4,17,85,84,36,94,44,86,97
17,4,27,82,84,19,59,65,53
13,16,88,14,25,73,58,96,29
4,5,20,71,66,78,25,62,76
16,13,37,65,85,53,97,44,51
4,13,68,30,61,30,78,60,49
13,4,92,17,59,13,97,78,92
5,13,43,26,55,16,86,17,74
13,5,31,19,83,29,50,36,41
6,13,91,75,67,34,97,93,11
13,6,92,42,18,28,54,73,25
12,16,79,61,44,30,22,29,98
16,12,66,26,49,26,46,63,52
11,12,96,67,28,77,68,67,56
source,destination
3,14
lower_bound,upperbound
341.6,512.4
199.2,249
400.8,524.4
0,558
0,631.2
0,494.4
included_node(s)
8
