link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
19,2,86,55,59,28,54,59,24
19,3,64,12,39,85,86,89,40
19,11,22,80,93,30,67,92,98
19,14,99,25,21,19,58,41,82
16,19,91,18,74,91,14,28,43
19,21,83,63,85,64,53,25,97
19,22,62,38,78,45,86,65,62
20,9,81,62,53,32,20,54,13
22,8,97,67,79,54,74,73,34
22,13,73,50,98,74,91,63,31
22,23,77,20,52,96,84,52,63
23,13,31,47,36,31,57,54,29
1,11,86,20,35,96,61,29,58
1,14,57,14,77,47,82,37,64
2,13,25,39,28,30,76,45,89
2,14,54,64,17,50,20,14,39
3,7,70,58,68,15,23,83,60
2,4,98,65,79,11,94,59,42
4,5,55,95,68,39,83,63,99
4,14,27,49,92,80,61,20,30
5,14,55,23,55,78,98,11,42
7,21,98,54,37,49,81,27,90
9,14,67,52,44,13,76,97,40
10,14,32,82,32,71,86,84,16
14,15,20,85,39,20,21,10,49
16,0,37,78,51,19,32,17,21
17,10,84,58,96,75,62,40,52
17,20,27,34,10,73,93,69,30
1,18,35,25,90,75,20,64,89
14,18,73,70,76,22,13,37,25
14,17,13,40,85,73,42,93,22
0,8,22,32,49,55,26,76,66
0,19,90,34,16,60,89,27,17
11,21,77,20,40,93,99,86,72
7,19,21,48,60,64,74,69,48
1,4,43,43,42,51,55,45,13
4,11,23,36,77,19,15,63,70
10,15,35,76,90,99,22,35,63
17,15,77,95,47,35,65,51,68
15,9,20,93,56,26,41,89,56
15,18,60,26,50,36,14,88,46
8,19,16,67,90,32,12,93,31
14,22,93,93,82,47,50,43,75
6,18,47,89,76,32,27,69,95
3,11,63,71,67,31,84,83,47
11,12,70,32,62,29,27,40,27
4,12,53,53,45,34,90,74,86
1,12,86,29,36,36,97,66,97
6,15,69,50,41,31,21,90,21
16,22,98,11,13,25,73,37,48
9,6,65,31,80,16,20,39,27
2,19,76,63,48,61,71,53,53
3,19,59,17,40,64,17,16,38
11,19,32,35,24,71,86,88,57
14,19,60,45,71,85,19,38,59
19,16,69,92,31,37,28,16,39
21,19,60,66,27,42,19,95,31
22,19,44,55,29,60,34,68,64
9,20,49,26,83,62,21,75,59
8,22,47,81,17,17,81,22,72
13,22,69,77,96,34,37,95,41
23,22,14,18,31,35,15,30,33
13,23,59,65,57,25,97,50,38
11,1,21,11,64,84,27,74,10
14,1,43,81,61,80,67,16,57
13,2,33,13,69,79,34,19,39
14,2,17,44,58,35,72,71,13
7,3,56,69,39,51,34,32,27
4,2,58,42,22,41,46,96,92
5,4,84,92,96,23,90,74,71
14,4,29,62,85,67,65,21,36
14,5,19,20,62,67,12,46,90
21,7,90,21,86,97,92,68,55
14,9,22,17,30,66,16,16,63
14,10,18,61,38,51,30,16,85
15,14,16,45,53,28,76,51,92
0,16,83,92,44,86,33,47,80
10,17,61,67,74,38,72,80,34
20,17,92,26,41,54,36,69,90
18,1,14,42,38,69,96,37,53
18,14,21,30,39,53,97,69,72
17,14,57,47,22,22,46,98,17
8,0,80,95,76,82,29,42,96
19,0,70,37,70,70,14,75,62
21,11,42,35,88,46,85,48,27
19,7,40,92,99,67,38,70,18
4,1,92,30,53,59,85,81,91
11,4,54,91,16,78,56,96,48
15,10,36,99,29,27,24,90,72
15,17,41,98,37,21,96,18,12
9,15,91,34,75,48,37,18,20
18,15,95,76,77,52,52,48,65
19,8,97,69,58,98,64,90,87
22,14,13,89,32,63,34,20,11
18,6,69,77,41,88,31,74,65
11,3,40,12,71,78,83,97,96
12,11,36,55,54,94,58,81,40
12,4,76,74,51,76,55,46,69
12,1,87,71,10,81,17,29,24
15,6,84,49,66,87,57,78,84
22,16,60,28,47,89,45,20,40
6,9,16,33,48,49,34,92,12
source,destination
2,3
lower_bound,upperbound
204.8,307.2
125.6,157
240.8,290.4
0,228
0,256.8
0,261.6
included_node(s)
11
