link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
12,14,91,23,44,16,29,54,71
10,14,35,17,93,92,66,98,13
48,14,62,98,46,37,70,97,89
29,12,15,46,18,76,42,10,20
0,29,78,11,54,21,85,14,27
28,29,15,67,14,96,86,76,98
35,10,56,63,16,59,48,90,67
44,10,43,49,83,97,29,80,30
25,10,92,73,29,93,99,80,81
48,0,68,20,72,95,12,23,88
46,0,75,25,72,61,18,91,88
4,35,83,96,27,30,93,62,99
39,35,25,25,57,94,85,52,15
44,28,63,79,93,67,98,10,81
16,28,32,19,79,43,98,82,67
23,28,66,40,29,71,81,97,16
46,28,40,84,12,77,29,51,60
4,44,22,47,55,90,37,41,85
19,44,13,77,59,76,87,25,92
38,48,44,23,62,51,17,24,85
36,48,91,53,36,79,36,35,93
31,3,60,19,35,43,16,71,61
11,3,80,55,46,25,47,79,10
43,3,22,97,94,47,41,59,47
32,3,99,75,48,51,14,89,62
20,3,81,52,56,93,54,62,56
11,31,70,83,16,79,77,38,65
13,31,38,90,80,12,60,38,27
32,31,87,59,10,65,72,85,22
2,31,25,43,88,53,78,50,51
13,11,65,42,54,89,97,25,86
8,11,40,72,96,72,92,91,83
8,13,12,12,43,45,96,11,16
25,13,79,40,53,78,29,22,76
49,13,46,18,14,10,86,91,55
2,8,81,65,88,18,43,15,33
32,43,46,97,57,74,16,88,36
20,43,54,34,72,59,86,81,74
21,43,76,14,33,68,25,47,15
27,43,39,33,76,29,67,30,69
5,32,75,44,96,16,89,56,25
27,21,52,81,96,81,33,39,94
22,21,74,29,55,11,60,82,69
5,21,52,59,54,11,36,60,30
38,6,67,60,51,48,83,91,37
7,6,96,39,34,44,58,27,88
22,6,19,51,35,72,17,57,89
15,27,98,96,53,78,65,43,49
36,38,19,76,79,86,47,58,73
39,38,22,80,85,10,56,72,81
7,15,94,19,67,29,72,57,35
4,22,62,81,16,65,73,83,29
5,22,34,89,72,96,62,96,94
39,22,37,27,65,96,19,88,87
5,4,74,79,62,12,67,94,66
25,5,33,27,72,99,29,85,18
19,25,18,31,21,52,25,12,43
18,25,96,24,69,81,44,32,84
9,16,23,69,14,12,79,75,35
19,16,58,80,73,17,88,49,55
18,16,21,19,57,86,74,35,87
33,9,78,11,59,53,38,90,21
23,9,88,53,32,41,42,40,91
24,33,76,74,90,31,32,36,55
42,23,19,42,12,31,58,65,49
24,23,34,23,88,41,28,31,98
18,19,19,39,40,92,66,93,41
42,46,56,91,21,58,64,15,38
49,18,41,47,61,53,14,64,73
24,42,85,44,26,60,81,40,46
24,45,85,24,49,77,31,36,97
47,45,16,81,19,59,55,72,88
30,45,89,25,74,41,14,31,92
49,45,21,44,94,79,43,18,28
17,24,58,92,63,22,81,33,70
1,47,57,38,25,79,49,75,30
17,30,69,35,81,23,53,87,17
26,30,67,95,51,84,50,80,59
1,34,17,86,30,57,14,18,31
26,34,40,63,60,62,52,45,42
40,34,42,76,88,47,96,15,92
37,34,63,58,49,38,38,27,56
41,34,92,45,28,27,78,80,61
49,1,28,27,60,43,21,11,86
41,40,90,75,14,87,48,67,44
2,37,66,76,81,82,45,75,80
49,37,52,96,32,42,40,48,56
41,37,99,96,77,39,25,69,39
14,12,25,52,12,63,41,59,26
14,10,27,66,37,96,19,23,81
14,48,57,77,51,46,65,18,85
12,29,88,62,59,12,68,84,65
29,0,96,29,48,49,99,14,55
29,28,97,30,73,78,97,10,38
10,35,64,36,11,33,90,20,20
10,44,15,23,12,33,57,31,56
10,25,84,43,61,19,25,83,36
0,48,35,27,94,77,18,65,51
0,46,23,15,23,81,73,36,84
35,4,25,81,74,24,82,47,99
35,39,73,61,20,37,89,58,50
28,44,98,81,62,20,56,62,44
28,16,31,24,84,74,37,71,49
28,23,62,39,84,68,55,79,42
28,46,71,25,18,89,51,33,24
44,4,79,69,99,86,71,94,20
44,19,71,29,99,10,95,16,24
48,38,41,12,89,65,94,20,31
48,36,99,64,50,33,73,75,31
3,31,78,67,81,19,61,24,46
3,11,71,28,12,27,47,18,26
3,43,41,92,38,70,70,42,24
3,32,42,25,30,48,90,93,92
3,20,26,63,82,96,25,50,39
31,11,59,20,50,13,81,43,62
31,13,84,90,34,35,90,60,88
31,32,44,91,63,78,22,77,71
31,2,63,68,35,97,73,43,19
11,13,83,49,11,26,67,81,28
11,8,59,43,27,94,15,37,49
13,8,81,34,62,94,44,56,52
13,25,92,26,14,62,33,51,65
13,49,48,95,76,96,35,21,14
8,2,39,16,10,95,43,22,59
43,32,90,98,77,92,30,51,93
43,20,64,83,40,29,78,84,25
43,21,96,29,12,28,91,95,68
43,27,74,93,91,64,98,34,81
32,5,90,11,34,97,86,49,28
21,27,20,34,77,61,26,32,14
21,22,51,36,65,78,42,33,43
21,5,63,24,44,86,38,97,68
6,38,70,16,39,72,73,46,48
6,7,72,51,49,14,69,95,44
6,22,77,15,80,17,83,39,63
27,15,42,83,99,61,24,69,63
38,36,13,72,11,53,92,51,16
38,39,49,34,79,17,40,45,77
15,7,35,48,89,78,71,42,46
22,4,64,36,51,76,66,78,38
22,5,79,54,22,26,92,22,75
22,39,96,66,53,95,70,12,24
4,5,95,81,42,98,88,20,14
5,25,73,69,42,26,44,67,30
25,19,74,81,35,92,47,52,54
25,18,17,53,44,63,31,15,28
16,9,58,22,28,13,86,28,18
16,19,19,72,51,70,21,30,77
16,18,32,21,69,60,94,48,89
9,33,41,61,29,29,53,61,36
9,23,68,67,68,26,26,19,27
33,24,65,98,31,16,90,57,94
23,42,86,77,34,44,76,13,53
23,24,16,63,45,22,14,30,31
19,18,56,14,83,12,33,69,15
46,42,76,37,63,36,59,16,98
18,49,71,98,37,94,82,66,98
42,24,53,85,47,82,76,65,73
45,24,12,30,54,90,57,93,80
45,47,23,99,61,53,68,68,79
45,30,25,72,24,44,93,49,40
45,49,53,57,20,31,51,26,75
24,17,76,24,57,39,96,65,47
47,1,85,78,15,16,28,85,78
30,17,77,60,21,35,20,73,19
30,26,15,81,37,46,42,56,10
34,1,79,23,67,29,94,17,93
34,26,42,32,22,78,65,25,26
34,40,54,16,68,15,34,54,40
34,37,66,23,56,98,27,11,92
34,41,97,20,26,16,83,93,16
1,49,34,60,80,84,26,28,15
40,41,25,41,99,93,87,13,16
37,2,54,91,20,66,71,14,20
37,49,59,81,74,10,22,85,35
37,41,89,22,86,47,86,17,22
source,destination
43,4
lower_bound,upperbound
189.6,284.4
120.8,151
255.2,172.8
0,350.4
0,292.8
0,302.4
included_node(s)
39
