link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,11,70,73,95,31,89,67,63
0,3,29,11,16,64,25,68,46
1,2,18,26,48,91,52,25,98
1,6,45,76,84,61,61,60,30
2,10,91,17,12,23,68,57,81
2,11,58,48,41,80,83,17,29
2,14,64,96,31,74,98,51,38
3,7,97,20,32,56,29,66,44
4,13,95,27,90,58,86,85,74
4,6,67,83,51,38,73,29,27
4,5,92,30,20,99,28,56,16
5,7,19,15,15,56,83,46,27
6,13,19,79,50,43,43,40,98
6,14,63,40,90,43,22,20,87
6,7,27,72,55,47,42,40,62
8,16,19,47,11,11,66,17,48
8,12,84,87,58,34,93,29,12
8,15,73,64,97,49,79,65,63
9,16,67,35,87,18,97,43,32
9,14,60,93,19,49,22,50,15
9,15,72,29,82,34,11,54,70
10,19,42,54,42,20,11,33,90
12,13,99,99,31,85,79,13,35
13,16,45,82,50,58,44,77,16
13,14,47,73,59,19,75,88,47
14,15,11,30,26,99,45,10,93
14,17,90,87,56,91,69,69,59
15,16,30,21,88,20,60,13,21
16,17,46,87,99,75,38,88,12
17,18,43,73,36,61,54,15,32
17,19,13,25,95,17,52,33,18
11,0,16,60,56,96,79,55,27
3,0,62,36,95,77,69,35,68
2,1,22,41,95,60,95,10,16
6,1,51,89,40,20,93,15,48
10,2,16,95,59,53,89,83,11
11,2,32,41,36,40,40,69,36
14,2,67,85,61,46,91,18,76
7,3,13,68,81,99,19,11,97
13,4,27,58,78,51,26,54,62
6,4,87,68,12,75,26,89,56
5,4,57,88,91,99,89,19,13
7,5,88,25,46,97,61,91,79
13,6,96,99,14,18,21,29,16
14,6,20,28,43,94,12,81,53
7,6,15,87,91,97,94,83,41
16,8,16,99,68,71,77,88,55
12,8,94,67,91,28,57,62,55
15,8,40,52,50,46,35,11,57
16,9,35,86,17,41,74,83,39
14,9,54,61,62,29,31,13,22
15,9,65,33,32,70,36,17,79
19,10,29,92,49,51,37,16,81
13,12,16,22,46,14,10,68,47
16,13,10,67,34,81,71,84,86
14,13,66,65,99,22,65,56,28
15,14,69,43,24,66,97,68,40
17,14,53,54,81,72,40,53,97
16,15,48,39,49,33,25,22,39
17,16,15,82,75,93,35,56,94
18,17,86,80,69,85,46,20,81
19,17,52,54,96,92,68,45,48
source,destination
6,17
lower_bound,upperbound
192,288
124,155
196.8,183.6
0,224.4
0,236.4
0,244.8
included_node(s)
19
