link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,71,27,48,46,18,65,43
0,7,33,62,22,38,39,16,71
1,3,74,77,99,45,24,10,48
1,6,36,50,76,84,18,71,12
1,13,53,55,86,82,71,54,12
1,18,77,75,41,82,66,42,89
1,19,25,56,99,70,31,43,34
1,22,23,91,38,17,29,90,69
1,31,78,13,66,67,55,49,96
2,3,75,34,99,41,79,79,77
2,22,54,90,88,84,46,22,43
3,7,94,94,62,37,41,91,86
3,22,14,98,89,98,23,82,20
3,23,54,26,46,50,81,22,76
4,5,23,37,85,21,85,34,67
4,7,34,59,78,11,63,73,11
5,8,92,55,15,51,25,41,20
5,17,71,75,39,18,80,57,34
5,11,61,36,56,78,80,21,26
6,7,39,29,13,38,65,87,94
7,15,87,16,51,28,59,85,96
8,9,84,34,66,17,19,28,92
9,17,88,31,72,78,98,63,71
10,31,19,82,15,54,19,95,67
11,15,73,46,72,58,11,75,40
12,31,98,74,40,28,99,45,28
14,16,82,43,48,22,14,11,50
15,17,92,78,43,27,97,36,81
15,20,40,92,47,46,75,13,49
15,21,20,76,84,44,74,31,56
16,17,10,17,89,68,49,17,75
22,27,63,72,85,83,83,30,44
22,26,44,91,97,34,66,89,80
23,26,36,46,89,65,63,17,23
24,26,89,74,62,29,53,91,98
25,26,49,46,83,16,37,44,82
27,28,14,21,30,48,29,11,65
27,29,14,30,61,90,75,34,32
29,30,63,89,22,76,18,34,52
29,31,82,24,48,15,37,50,61
30,31,41,16,22,31,16,14,99
3,0,69,80,62,60,55,98,47
7,0,76,71,11,94,68,41,99
3,1,45,14,64,81,81,48,72
6,1,24,96,60,63,88,20,24
13,1,51,98,48,15,15,27,66
18,1,32,64,94,45,44,21,73
19,1,68,13,27,14,13,13,34
22,1,22,35,77,23,86,74,91
31,1,83,52,50,23,76,33,52
3,2,97,32,31,42,68,90,81
22,2,99,93,28,94,45,22,49
7,3,67,76,68,31,85,13,96
22,3,47,15,93,72,29,54,14
23,3,71,38,86,48,16,69,68
5,4,92,74,92,79,86,79,36
7,4,46,80,85,52,80,51,32
8,5,15,71,86,23,20,70,19
17,5,84,52,35,96,83,67,69
11,5,76,34,32,89,55,17,33
7,6,26,99,70,57,84,53,27
15,7,47,59,25,27,32,74,45
9,8,91,96,70,34,90,37,67
17,9,22,90,67,82,12,43,97
31,10,73,96,66,82,47,81,58
15,11,81,71,84,53,43,81,65
31,12,61,36,51,88,39,39,80
16,14,39,69,48,82,67,44,75
17,15,47,53,45,43,70,15,49
20,15,76,78,25,26,48,25,84
21,15,21,46,87,49,56,84,37
17,16,79,60,20,26,38,71,49
27,22,46,58,39,77,55,23,83
26,22,50,17,50,43,24,25,88
26,23,76,64,74,60,19,19,73
26,24,22,16,89,40,95,86,97
26,25,53,67,88,48,82,94,55
28,27,98,80,68,95,54,31,98
29,27,80,19,68,96,98,51,84
30,29,66,55,28,24,68,31,98
31,29,43,84,70,18,30,16,50
31,30,39,94,51,90,29,42,27
source,destination
13,18
lower_bound,upperbound
138.4,207.6
63.2,79
77.6,116.4
0,97.2
0,82.8
0,186
included_node(s)
1
