link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,6,37,34,42,76,75,39,67
0,11,79,36,55,55,52,81,87
0,12,69,96,23,79,12,57,10
0,13,41,59,70,93,43,13,13
1,3,75,92,60,88,64,88,66
1,21,43,56,53,14,94,92,31
2,14,96,47,85,63,78,65,65
2,15,47,54,60,55,65,74,23
3,7,70,91,62,57,70,25,65
3,26,53,85,11,32,70,63,94
4,8,15,27,22,64,59,96,44
4,12,11,62,74,24,72,62,13
4,17,41,26,54,99,41,78,29
4,20,76,47,32,36,78,28,71
4,25,65,40,99,13,27,95,58
5,15,70,24,26,94,69,21,52
5,19,38,43,98,30,74,95,22
6,10,66,33,84,60,92,64,77
6,19,90,27,75,17,71,91,48
7,20,46,50,31,98,18,87,92
7,25,54,86,16,78,71,81,84
8,18,63,40,77,22,88,27,12
9,11,28,57,26,34,16,29,24
9,13,84,12,65,73,92,49,71
10,12,89,53,82,42,84,27,68
10,17,14,43,98,17,17,66,83
10,23,11,88,53,62,73,65,37
13,19,82,44,73,88,66,39,67
14,19,47,26,29,84,87,23,16
16,17,60,48,99,19,98,24,23
16,21,73,99,51,93,45,59,12
16,27,74,50,61,22,62,52,36
17,24,40,75,55,27,12,96,62
18,22,42,58,64,73,99,17,12
19,23,16,61,31,15,96,17,39
20,24,15,29,67,67,29,46,29
21,26,37,14,69,77,93,61,33
22,25,64,60,17,68,74,73,56
27,14,53,35,27,22,84,20,94
23,27,98,95,32,86,25,38,50
24,26,17,46,70,52,96,88,51
6,0,20,52,40,76,95,69,90
11,0,99,19,58,11,87,90,53
12,0,10,24,25,51,89,66,70
13,0,48,90,24,65,73,49,62
3,1,27,49,57,14,14,47,12
21,1,70,90,93,98,20,40,75
14,2,77,85,75,47,99,44,36
15,2,45,35,41,26,58,11,41
7,3,22,17,69,15,81,31,75
26,3,23,35,58,46,69,83,80
8,4,51,73,99,95,82,44,77
12,4,76,99,98,28,32,48,77
17,4,41,45,74,32,75,13,94
20,4,35,75,65,68,74,45,48
25,4,65,14,80,60,16,27,45
15,5,97,40,34,40,45,31,40
19,5,36,25,70,82,10,10,75
10,6,10,48,15,48,34,57,65
19,6,45,19,53,76,32,44,46
20,7,48,64,69,92,98,77,51
25,7,73,10,18,94,32,68,67
18,8,19,21,15,50,85,86,34
11,9,78,91,76,71,62,35,65
13,9,68,20,72,67,31,37,32
12,10,77,73,88,55,43,93,63
17,10,46,72,43,38,43,33,84
23,10,95,76,42,96,25,89,17
19,13,93,33,57,75,69,28,72
19,14,51,97,23,50,79,43,41
17,16,55,33,26,82,92,79,58
21,16,63,31,28,27,65,17,23
27,16,23,11,53,27,74,64,31
24,17,17,42,74,45,80,70,63
22,18,63,97,43,31,16,35,45
23,19,61,53,29,44,99,13,45
24,20,86,82,83,11,46,17,27
26,21,86,87,36,29,26,65,72
25,22,90,90,94,81,60,99,72
14,27,31,69,76,28,95,71,20
27,23,98,94,57,34,97,86,47
26,24,13,26,53,79,30,45,52
source,destination
10,8
lower_bound,upperbound
872.8,1309.2
481.6,602
853.6,1042.8
0,1035.6
0,880.8
0,930
included_node(s)
17
