link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
20,22,35,86,13,59,24,92,69
4,17,15,97,41,81,54,45,13
10,26,40,85,72,32,18,59,16
13,27,82,17,94,13,91,10,23
8,19,96,97,18,41,46,47,19
5,29,92,11,39,23,19,13,69
7,17,90,31,63,49,26,60,61
7,27,79,95,48,24,69,73,79
6,24,43,78,45,22,43,63,44
6,20,41,13,77,39,57,12,79
19,26,46,24,33,44,69,58,75
19,23,48,91,38,76,69,76,66
1,11,10,11,95,70,91,63,91
1,3,28,53,37,40,11,48,95
9,12,20,21,13,50,78,23,23
3,17,90,97,48,87,13,16,44
8,20,50,35,99,99,26,18,98
27,29,76,95,29,89,21,74,84
6,7,68,95,76,35,89,99,88
9,19,36,65,73,29,69,70,56
3,11,54,67,30,34,76,80,31
10,28,35,43,16,39,39,99,36
5,12,19,24,33,58,79,13,22
20,28,13,63,72,47,15,95,36
5,7,31,54,63,18,49,57,50
4,20,30,20,99,94,88,95,54
5,21,23,59,90,28,12,90,24
14,18,83,14,87,54,84,33,23
3,5,42,71,84,55,23,57,82
15,24,47,45,87,69,21,10,55
7,24,46,98,47,50,19,37,54
9,10,67,57,50,66,89,49,13
10,17,14,94,29,51,65,45,58
2,15,38,45,19,73,27,48,23
19,22,49,26,96,69,81,12,79
4,23,11,53,89,82,64,44,30
17,18,30,46,48,48,88,52,82
4,14,91,99,59,71,59,62,40
11,23,80,48,89,58,33,17,99
8,26,25,76,45,22,31,67,78
21,23,33,13,88,10,17,26,20
15,23,27,25,23,55,55,65,74
5,11,63,30,36,50,53,96,44
5,8,85,66,84,70,98,80,63
11,13,45,68,12,85,18,66,69
9,20,73,41,39,90,31,19,20
16,28,37,64,84,58,63,48,98
14,20,47,55,11,46,35,74,30
8,9,11,36,20,41,95,46,94
24,29,95,21,23,45,52,48,86
17,27,73,20,37,27,94,96,38
5,6,55,55,92,66,71,78,77
2,3,82,16,81,74,43,99,75
18,24,83,87,22,75,73,99,12
4,5,58,18,27,65,38,73,13
16,24,13,60,45,45,44,18,77
6,8,65,97,21,69,23,56,57
20,25,33,30,17,83,40,25,79
6,17,87,65,32,51,28,93,90
0,13,59,68,58,76,36,65,91
13,15,32,27,95,53,13,78,87
13,18,33,25,69,92,90,30,97
9,29,26,78,60,43,78,66,95
4,28,37,21,24,94,69,75,45
1,13,23,60,40,27,69,30,20
22,20,28,56,56,12,59,30,74
17,4,38,65,65,38,85,20,27
26,10,43,58,41,65,58,72,54
27,13,19,56,68,35,70,83,66
19,8,70,65,55,87,70,27,26
29,5,20,35,38,78,41,92,33
17,7,94,21,56,35,77,61,38
27,7,87,80,30,94,25,45,53
24,6,73,55,64,28,84,88,29
20,6,41,77,92,96,38,41,92
26,19,84,10,32,79,34,11,74
23,19,98,48,93,71,16,59,91
11,1,68,93,39,16,53,42,90
3,1,83,56,86,25,59,37,56
12,9,99,74,65,12,11,57,85
17,3,63,66,52,51,58,80,38
20,8,57,28,23,94,53,33,84
29,27,54,81,58,30,34,35,24
7,6,46,72,85,77,91,41,13
19,9,92,15,35,69,79,84,87
11,3,64,51,75,86,62,61,28
28,10,11,33,30,22,88,49,81
12,5,19,13,47,38,92,92,96
28,20,88,33,82,69,54,38,97
7,5,88,50,53,64,16,94,33
20,4,68,33,57,66,29,57,87
21,5,72,50,39,22,58,16,46
18,14,73,65,74,18,96,76,30
5,3,46,63,17,99,59,75,82
24,15,99,24,15,68,79,82,82
24,7,86,77,67,35,66,96,92
10,9,64,20,25,64,18,96,18
17,10,89,79,71,59,64,92,61
15,2,81,35,98,90,76,31,47
22,19,36,28,45,89,40,41,37
23,4,60,44,78,98,34,71,78
18,17,91,60,36,30,17,23,32
14,4,30,39,54,25,18,92,65
23,11,99,77,60,92,50,16,83
26,8,26,67,91,11,92,63,13
23,21,62,68,46,73,98,86,57
23,15,46,77,82,71,74,17,57
11,5,24,15,46,72,60,22,95
8,5,82,62,37,41,51,28,99
13,11,29,33,68,48,85,44,14
20,9,23,41,64,36,61,70,42
28,16,98,28,41,82,99,60,90
20,14,76,14,43,42,38,29,50
9,8,67,74,22,57,47,57,57
29,24,96,53,27,21,53,53,55
27,17,30,19,69,63,69,13,37
6,5,32,26,49,43,99,18,75
3,2,97,76,47,34,41,92,88
24,18,39,74,68,91,62,95,33
5,4,72,49,83,12,15,47,34
24,16,86,78,52,50,99,48,22
8,6,97,60,77,19,43,14,21
25,20,44,52,23,77,63,53,71
17,6,21,95,79,58,58,24,42
13,0,44,23,46,19,92,80,55
15,13,96,66,28,97,94,87,15
18,13,98,72,46,83,76,20,35
29,9,60,85,61,35,62,38,26
28,4,85,45,51,56,58,79,66
13,1,41,59,44,35,52,41,34
source,destination
5,20
lower_bound,upperbound
276.8,415.2
150.4,188
178.4,357.6
0,349.2
0,351.6
0,321.6
included_node(s)
24
