link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,95,96,35,76,99,51,30
0,19,54,75,69,19,82,44,72
1,18,35,51,12,12,20,97,39
2,19,77,85,11,24,49,12,81
2,12,30,30,32,87,82,71,39
3,15,93,63,58,33,56,85,39
3,22,60,72,21,75,31,47,82
3,23,98,34,51,20,96,11,19
4,18,12,22,19,64,91,13,23
4,7,42,35,32,22,79,61,21
4,23,26,38,84,36,96,97,57
5,8,53,71,72,89,18,47,94
5,9,98,96,24,41,84,50,87
5,18,59,15,42,10,50,23,55
6,16,47,67,71,46,79,70,34
6,17,75,87,33,23,65,75,67
7,18,99,23,92,86,67,16,54
8,17,10,49,81,30,63,59,80
8,9,56,80,31,58,37,86,38
10,21,59,76,58,91,67,60,27
11,12,85,85,83,54,36,97,58
11,20,30,27,24,23,84,13,44
13,20,41,88,98,21,25,49,10
14,20,85,20,76,61,66,64,61
14,22,49,37,48,91,85,39,12
15,19,54,68,28,83,61,73,29
16,19,64,92,87,88,59,32,47
17,18,93,43,30,85,55,82,82
17,19,59,31,64,96,83,95,50
19,21,89,91,84,15,67,35,64
19,23,20,92,61,53,18,62,59
20,22,54,79,89,35,44,47,70
20,21,43,66,15,24,49,69,88
22,23,97,96,25,17,28,60,88
1,0,83,64,90,49,46,11,52
19,0,26,86,89,63,83,92,27
18,1,90,59,73,41,74,97,80
19,2,95,89,63,76,29,48,86
12,2,76,72,93,74,41,55,88
15,3,54,71,45,57,27,62,93
22,3,37,24,47,88,98,61,59
23,3,93,62,77,10,37,15,45
18,4,59,94,69,46,87,10,88
7,4,35,20,61,30,45,11,99
23,4,14,67,71,62,77,80,52
8,5,59,61,40,44,28,32,74
9,5,10,59,84,95,62,38,28
18,5,13,81,63,48,96,86,96
16,6,59,62,73,65,82,81,55
17,6,19,39,67,15,89,24,19
18,7,25,57,74,91,63,98,76
17,8,44,47,56,71,70,78,13
9,8,91,19,82,28,73,80,53
21,10,56,98,34,65,41,47,38
12,11,29,19,84,32,37,94,27
20,11,92,46,82,20,20,19,17
20,13,11,66,14,10,92,73,57
20,14,46,12,71,73,48,78,64
22,14,85,41,65,95,65,53,89
19,15,22,88,30,58,37,30,97
19,16,35,93,17,78,67,13,80
18,17,57,34,26,10,73,16,48
19,17,28,67,19,83,34,29,30
21,19,30,59,75,92,16,34,30
23,19,16,30,42,18,53,28,36
22,20,11,84,61,32,70,30,72
21,20,98,97,26,56,51,26,99
23,22,97,41,67,11,28,77,68
source,destination
23,16
lower_bound,upperbound
162.4,243.6
151.2,189
129.6,194.4
0,306
0,181.2
0,142.8
included_node(s)
6
