link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,70,96,50,18,75,33,36
0,19,29,20,90,49,45,55,76
1,18,18,27,55,34,69,35,97
2,19,45,83,11,20,60,10,62
2,12,91,30,58,85,38,15,56
3,15,58,15,97,58,54,83,13
3,22,64,79,87,19,52,69,79
3,23,97,40,19,99,79,18,16
4,18,95,72,82,91,69,11,53
4,7,67,47,42,20,95,54,41
4,23,92,87,31,75,93,89,55
5,8,19,64,50,61,89,19,55
5,9,19,35,59,17,40,91,57
5,18,63,93,26,96,91,29,39
6,16,27,29,56,77,19,81,22
6,17,19,54,88,60,26,83,79
7,18,84,99,99,20,26,88,81
8,17,73,82,36,53,89,62,47
8,9,67,73,95,40,61,11,86
10,21,60,30,56,46,21,83,28
11,12,72,87,95,99,12,13,40
11,20,42,21,95,51,94,17,97
13,20,99,87,40,75,77,16,39
14,20,45,73,59,99,57,68,94
14,22,47,25,36,97,35,84,81
15,19,11,60,61,18,74,56,48
16,19,90,36,81,94,31,68,22
17,18,30,41,78,97,36,53,11
17,19,46,89,12,71,37,22,16
19,21,43,95,91,28,10,56,22
19,23,13,41,46,46,71,20,12
20,22,16,85,14,41,65,45,94
20,21,62,68,43,29,97,63,50
22,23,22,58,91,70,40,46,10
1,0,51,68,68,51,25,98,56
19,0,16,88,91,14,35,30,96
18,1,32,25,50,81,46,81,65
19,2,67,99,17,22,68,29,87
12,2,13,28,62,66,67,38,65
15,3,27,87,32,72,68,44,18
22,3,87,99,49,33,25,74,81
23,3,57,67,46,93,60,27,72
18,4,88,52,34,85,57,16,63
7,4,96,86,99,92,17,27,38
23,4,20,61,24,89,51,98,11
8,5,15,33,81,25,66,87,37
9,5,16,92,49,52,85,62,69
18,5,94,22,75,61,29,48,82
16,6,40,67,69,68,56,12,74
17,6,35,65,96,83,46,63,17
18,7,54,43,31,98,40,32,63
17,8,65,54,64,29,20,15,67
9,8,29,39,91,86,40,70,67
21,10,16,82,61,73,17,90,54
12,11,10,80,23,28,29,35,61
20,11,66,54,80,83,65,16,48
20,13,69,95,74,43,43,47,54
20,14,53,16,56,22,50,93,35
22,14,48,48,58,42,54,59,50
19,15,15,84,38,66,33,21,23
19,16,86,12,99,93,13,12,47
18,17,52,41,56,79,77,32,14
19,17,73,31,43,97,88,18,17
21,19,11,32,43,22,10,27,50
23,19,26,90,47,11,69,68,14
22,20,76,51,11,11,13,16,26
21,20,17,20,34,79,88,48,46
23,22,48,15,49,44,15,11,32
source,destination
13,14
lower_bound,upperbound
354.4,531.6
249.6,312
380,538.8
0,519.6
0,310.8
0,333.6
included_node(s)
12
