link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,86,80,65,82,13,67,85
0,7,64,70,11,76,71,58,38
1,3,22,42,81,67,20,14,85
1,6,99,40,13,62,19,53,56
1,13,91,92,44,45,75,86,24
1,18,83,54,69,36,73,20,96
1,19,62,36,42,41,75,74,37
1,22,81,41,92,13,22,91,52
1,31,97,91,62,80,73,84,64
2,3,73,95,20,48,55,57,34
2,22,77,97,21,40,60,61,31
3,7,31,13,17,24,93,82,83
3,22,86,69,61,71,64,76,58
3,23,57,40,45,31,51,20,55
4,5,25,36,92,27,19,23,17
4,7,54,76,67,29,99,94,57
5,8,70,87,26,83,35,83,45
5,17,98,84,42,17,26,61,34
5,11,55,60,30,96,36,98,59
6,7,27,16,47,31,32,81,89
7,15,55,55,95,57,47,76,92
8,9,98,12,37,64,32,86,41
9,17,67,80,35,61,31,21,28
10,31,32,25,92,69,29,32,25
11,15,20,18,30,58,34,62,65
12,31,37,63,91,39,36,93,54
14,16,84,38,99,22,31,20,73
15,17,27,62,98,96,25,13,63
15,20,35,67,34,85,16,42,52
15,21,73,50,76,62,61,26,54
16,17,13,20,69,86,64,89,29
22,27,22,47,89,30,71,99,37
22,26,90,20,77,38,85,74,45
23,26,77,14,12,53,37,55,14
24,26,21,39,55,44,42,15,83
25,26,43,64,74,74,60,22,59
27,28,23,58,71,41,62,65,63
27,29,35,65,49,38,17,41,20
29,30,77,95,28,39,34,14,11
29,31,20,49,33,22,35,12,27
30,31,60,23,59,76,25,50,97
3,0,16,54,39,70,84,27,84
7,0,93,52,93,88,80,84,10
3,1,47,82,21,99,79,27,17
6,1,63,85,74,53,35,90,40
13,1,70,78,85,16,51,97,69
18,1,53,58,78,29,41,21,64
19,1,86,34,53,37,23,73,37
22,1,69,25,79,75,67,20,93
31,1,98,70,98,77,67,71,76
3,2,65,40,52,58,97,17,27
22,2,76,32,36,32,66,86,86
7,3,59,34,35,41,51,19,69
22,3,32,20,77,71,28,28,45
23,3,60,48,28,54,86,19,63
5,4,69,43,17,51,38,34,35
7,4,60,36,68,10,54,21,51
8,5,44,76,79,66,69,81,89
17,5,49,95,68,47,53,37,88
11,5,47,93,92,48,22,15,93
7,6,69,26,55,28,82,97,43
15,7,14,67,37,85,70,27,69
9,8,59,93,44,30,46,67,83
17,9,21,89,32,19,67,34,40
31,10,43,71,39,91,59,72,74
15,11,33,32,51,64,78,34,66
31,12,17,53,96,45,27,46,90
16,14,56,29,10,32,21,90,37
17,15,58,50,90,54,48,65,39
20,15,84,11,76,74,52,12,53
21,15,29,31,85,96,98,92,16
17,16,19,63,49,31,63,16,88
27,22,90,17,16,96,88,30,38
26,22,22,35,40,47,78,76,16
26,23,18,45,60,30,94,33,95
26,24,16,92,42,50,76,72,68
26,25,83,66,77,15,81,36,75
28,27,61,55,90,11,87,96,22
29,27,92,26,47,39,89,97,95
30,29,14,81,56,80,49,46,30
31,29,21,77,50,78,54,29,50
31,30,57,18,90,49,86,14,74
source,destination
13,25
lower_bound,upperbound
164,246
232,290
65.6,218.4
0,288
0,266.4
0,357.6
included_node(s)
1
