link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,86,58,48,59,22,64,54
0,19,64,84,43,39,96,51,86
1,18,22,29,36,93,85,19,67
2,19,99,19,76,21,62,99,58
2,12,91,90,95,74,86,35,14
3,15,83,22,93,85,30,26,53
3,22,62,18,26,78,38,36,86
3,23,81,16,67,53,53,32,20
4,18,97,83,93,79,44,47,74
4,7,73,61,89,98,74,32,91
4,23,77,92,71,52,41,31,84
5,8,31,14,32,36,38,29,57
5,9,86,21,53,35,39,34,61
5,18,57,57,29,77,22,36,82
6,16,25,80,50,28,76,31,76
6,17,54,70,11,17,70,25,20
7,18,70,42,31,68,88,16,23
8,17,98,40,63,79,99,61,94
8,9,55,92,17,68,53,64,83
10,21,27,54,35,92,16,71,61
11,12,55,36,45,55,29,85,98
11,20,98,41,92,37,37,37,81
13,20,67,91,66,44,75,42,76
14,20,32,95,55,32,77,60,86
14,22,20,97,26,39,58,62,21
15,19,37,13,81,51,32,17,32
16,19,84,69,77,96,41,34,62
17,18,27,40,18,10,71,35,93
17,19,35,36,65,90,54,25,20
19,21,73,76,11,76,51,84,13
19,23,13,87,81,85,10,80,42
20,22,22,84,13,49,66,79,26
20,21,90,60,44,16,47,35,89
22,23,77,16,69,40,48,51,99
1,0,21,55,42,60,28,41,74
19,0,43,12,92,42,85,23,55
18,1,23,80,62,77,30,67,15
19,2,35,25,20,90,19,67,22
12,2,77,18,21,47,91,97,65
15,3,20,63,17,56,64,66,41
22,3,60,38,61,50,45,51,14
23,3,16,62,45,90,32,28,12
18,4,93,67,92,82,54,86,50
7,4,47,50,67,76,74,38,27
23,4,63,20,26,67,96,54,84
8,5,70,47,42,62,31,69,27
9,5,53,20,30,45,96,53,90
18,5,86,14,47,36,47,22,97
16,6,69,39,95,41,30,82,21
17,6,98,64,37,13,50,70,73
18,7,65,58,35,80,15,46,20
17,8,76,65,92,48,11,67,71
9,8,59,95,30,40,39,59,17
21,10,32,49,91,24,80,78,86
12,11,60,23,99,71,78,27,19
20,11,69,54,98,31,49,21,28
20,13,60,52,34,27,13,48,19
20,14,44,82,76,29,71,52,34
22,14,49,85,69,83,20,98,21
19,15,47,78,89,17,19,63,81
19,16,69,58,77,96,75,88,37
18,17,14,34,12,31,73,78,15
19,17,59,25,55,57,75,94,97
21,19,21,70,74,64,22,76,27
23,19,43,40,71,61,73,81,67
22,20,33,32,49,69,55,87,34
21,20,17,34,28,58,60,89,72
23,22,56,20,33,39,93,49,34
source,destination
11,23
lower_bound,upperbound
219.2,328.8
202.4,253
166.4,415.2
0,488.4
0,700.8
0,517.2
included_node(s)
22
