link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
13,23,95,67,42,45,85,31,76
7,23,68,51,73,62,44,64,74
8,13,48,17,40,43,95,96,35
3,11,45,77,26,14,55,26,55
8,11,58,80,10,19,22,31,57
9,16,27,77,81,68,17,28,29
21,22,15,85,52,99,66,42,96
10,23,41,26,61,15,24,74,97
6,10,27,92,60,80,67,36,92
5,8,87,72,53,47,63,59,15
2,23,93,12,61,64,57,65,27
2,20,93,79,73,40,46,12,83
0,4,28,13,17,30,47,77,79
4,17,73,81,26,37,47,28,96
12,16,84,31,48,25,36,82,43
20,24,11,28,35,17,88,59,60
4,16,70,28,29,91,59,37,53
14,17,98,37,96,22,92,53,58
3,8,81,82,89,85,67,30,85
13,20,58,55,87,29,47,53,15
5,22,58,43,79,26,58,85,43
6,22,74,14,71,97,96,61,58
22,23,35,30,28,16,81,37,26
14,24,41,59,67,32,42,21,22
7,11,62,81,37,61,44,97,70
1,19,48,30,90,86,40,21,22
12,14,62,27,73,96,28,22,58
1,21,83,65,58,71,15,44,80
7,10,68,94,25,86,38,73,28
6,15,76,88,24,12,63,68,34
16,18,37,92,24,85,32,50,71
23,24,63,23,19,31,75,94,57
16,24,97,91,49,64,59,32,98
11,12,38,61,54,28,79,98,58
5,16,60,90,87,36,82,21,64
6,18,55,33,49,73,33,15,17
7,14,55,38,35,86,86,78,39
12,19,65,37,39,87,48,15,22
11,16,49,49,10,40,10,80,14
3,17,72,30,47,29,15,66,31
0,12,53,10,45,86,12,26,28
2,21,42,13,23,95,57,97,83
12,22,65,61,73,59,51,31,66
8,20,33,65,14,16,11,94,97
9,12,67,85,92,32,57,25,42
23,13,11,83,21,37,40,65,99
23,7,86,83,39,75,89,15,19
13,8,38,65,21,75,16,53,85
11,3,10,72,18,49,32,18,19
11,8,67,28,81,60,18,87,94
16,9,48,21,60,94,15,58,91
22,21,58,16,49,27,42,93,53
23,10,93,32,14,57,14,48,15
10,6,35,41,40,63,48,85,69
8,5,51,65,16,11,75,66,65
23,2,17,65,94,70,11,46,75
20,2,73,62,30,49,78,96,43
4,0,13,44,42,97,93,78,75
17,4,90,82,52,93,68,42,56
16,12,42,18,45,87,68,32,61
24,20,80,32,56,61,18,98,61
16,4,80,37,28,41,90,44,79
17,14,57,31,17,70,43,78,70
8,3,77,75,95,77,67,82,22
20,13,18,88,35,59,70,42,89
22,5,18,74,94,58,26,89,34
22,6,84,98,96,50,91,88,29
23,22,63,79,60,98,18,72,28
24,14,35,11,86,97,64,57,47
11,7,85,10,97,43,91,30,34
19,1,87,61,60,27,76,39,12
14,12,40,11,31,83,28,73,65
21,1,27,65,72,38,10,79,69
10,7,52,23,33,38,79,60,68
15,6,25,66,87,51,29,29,24
18,16,47,50,64,22,57,95,11
24,23,54,58,44,65,19,25,68
24,16,12,12,26,26,71,34,33
12,11,75,68,75,87,26,10,87
16,5,16,30,14,14,41,33,77
18,6,31,82,59,39,79,21,80
14,7,23,79,87,82,83,58,40
19,12,64,88,53,32,74,79,82
16,11,77,14,64,48,46,60,85
17,3,10,20,27,97,32,96,99
12,0,67,54,22,85,11,45,10
21,2,84,31,58,71,47,58,22
22,12,73,34,48,98,62,54,94
20,8,71,50,54,83,56,24,75
12,9,37,13,62,64,15,90,30
source,destination
9,3
lower_bound,upperbound
569.6,854.4
250.4,313
596.8,656.4
0,434.4
0,489.6
0,732
included_node(s)
2
