link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
12,14,83,27,95,86,64,92,62
10,14,26,95,55,12,57,61,54
48,14,37,19,12,28,36,37,84
29,12,35,26,89,29,75,92,25
0,29,33,32,80,46,47,94,49
28,29,35,21,12,20,91,31,71
35,10,56,27,48,57,83,26,12
44,10,22,38,33,20,93,65,78
25,10,79,15,48,61,53,17,69
48,0,11,57,30,40,48,18,56
46,0,42,94,94,21,85,25,30
4,35,77,71,30,83,71,59,66
39,35,60,18,99,17,30,52,44
44,28,89,35,31,47,28,17,10
16,28,33,99,19,12,17,43,69
23,28,86,47,56,56,46,86,44
46,28,70,85,22,34,93,14,45
4,44,46,53,65,35,75,87,94
19,44,62,78,24,42,50,59,76
38,48,56,48,74,60,18,97,66
36,48,81,13,99,82,10,52,33
31,3,18,61,99,79,34,72,79
11,3,97,88,43,60,51,61,29
43,3,79,19,36,89,61,76,65
32,3,72,66,70,19,13,53,82
20,3,90,74,65,54,85,50,41
11,31,72,53,20,75,59,52,83
13,31,23,53,32,21,13,91,70
32,31,47,63,99,60,34,35,39
2,31,65,48,44,43,41,26,99
13,11,69,96,23,37,75,75,71
8,11,82,80,95,98,50,80,53
8,13,82,44,51,98,88,40,54
25,13,58,68,77,56,63,13,55
49,13,69,58,84,80,25,34,68
2,8,67,28,83,44,36,86,55
32,43,83,79,41,66,55,86,27
20,43,26,37,84,37,99,50,33
21,43,41,57,16,16,29,52,33
27,43,62,46,79,80,60,55,48
5,32,79,84,14,29,47,58,79
27,21,73,13,62,27,66,29,15
22,21,91,70,62,25,83,15,15
5,21,39,93,66,89,67,10,23
38,6,24,90,84,27,46,36,68
7,6,77,69,71,28,91,10,36
22,6,78,92,22,45,65,48,20
15,27,84,75,58,13,40,93,13
36,38,75,74,88,53,66,87,83
39,38,40,70,89,78,15,98,86
7,15,93,75,32,63,10,52,31
4,22,56,39,88,87,28,91,68
5,22,11,84,88,19,91,70,27
39,22,90,26,28,23,52,65,50
5,4,36,49,76,77,42,68,85
25,5,73,12,58,28,56,75,61
19,25,42,52,83,67,89,15,81
18,25,60,54,48,14,91,20,30
9,16,86,17,43,91,60,67,83
19,16,41,67,83,79,24,93,20
18,16,25,55,83,10,32,88,30
33,9,55,14,18,29,87,42,54
23,9,24,48,40,78,64,73,25
24,33,97,51,34,98,20,80,74
42,23,66,72,47,75,13,97,62
24,23,45,58,76,58,42,97,84
18,19,26,69,18,94,98,67,29
42,46,49,13,79,93,20,46,79
49,18,23,86,60,47,93,99,69
24,42,57,78,76,11,27,71,14
24,45,64,50,58,73,70,91,79
47,45,55,32,27,28,40,19,48
30,45,82,81,39,80,83,90,71
49,45,55,20,20,89,54,58,46
17,24,84,25,83,17,59,19,23
1,47,97,71,23,59,82,78,39
17,30,84,41,43,69,97,58,73
26,30,24,70,57,53,24,20,33
1,34,43,98,33,62,22,33,94
26,34,60,15,32,74,25,97,56
40,34,17,40,46,83,82,70,71
37,34,88,36,55,77,74,76,25
41,34,16,44,72,61,44,89,76
49,1,18,76,86,92,73,92,51
41,40,78,52,35,52,78,41,27
2,37,94,45,48,90,76,57,62
49,37,43,78,97,72,30,67,12
41,37,21,56,19,71,68,99,99
14,12,54,52,86,57,29,67,82
14,10,29,48,40,25,42,86,48
14,48,52,24,54,51,82,92,71
12,29,70,97,31,57,13,17,12
29,0,36,52,10,44,81,81,54
29,28,28,24,84,81,98,65,87
10,35,29,10,18,17,23,88,38
10,44,92,76,47,71,84,78,16
10,25,26,72,60,91,92,24,33
0,48,46,69,78,11,22,55,57
0,46,94,79,26,27,94,76,47
35,4,39,20,72,90,85,75,92
35,39,55,48,54,64,91,26,23
28,44,20,81,37,90,27,68,27
28,16,84,43,89,18,25,84,92
28,23,38,81,83,45,37,68,85
28,46,27,91,99,41,71,78,63
44,4,31,20,72,26,36,93,67
44,19,87,53,58,56,19,98,76
48,38,12,84,43,62,68,37,88
48,36,97,80,30,31,51,65,91
3,31,82,13,81,19,83,32,33
3,11,62,89,27,36,83,34,96
3,43,66,21,28,14,33,35,24
3,32,71,39,89,48,57,60,10
3,20,30,86,51,50,79,75,73
31,11,36,49,15,58,58,27,65
31,13,11,43,24,91,36,53,28
31,32,25,83,89,40,17,32,35
31,2,69,28,12,82,40,47,30
11,13,74,90,85,62,94,52,79
11,8,69,35,37,49,88,51,69
13,8,50,66,94,97,34,33,68
13,25,79,66,39,65,38,44,50
13,49,91,84,59,96,91,59,72
8,2,77,70,94,94,16,14,74
43,32,97,80,75,46,88,61,89
43,20,21,84,29,13,15,99,10
43,21,31,46,93,27,52,45,81
43,27,75,52,35,89,81,37,22
32,5,19,16,97,67,79,54,20
21,27,77,77,20,44,99,21,80
21,22,67,25,98,79,66,12,66
21,5,26,16,51,31,70,32,33
6,38,87,59,99,87,26,41,59
6,7,13,58,49,50,44,86,20
6,22,16,87,87,66,59,52,18
27,15,15,12,98,80,49,20,23
38,36,86,68,22,28,70,42,78
38,39,93,92,45,75,68,12,47
15,7,69,49,93,43,69,99,63
22,4,84,49,94,49,73,97,31
22,5,38,96,79,84,51,34,70
22,39,31,90,20,31,14,33,60
4,5,12,22,22,15,58,85,45
5,25,99,87,30,84,99,46,70
25,19,13,76,61,71,46,61,33
25,18,39,61,79,25,17,64,11
16,9,10,83,96,75,87,90,88
16,19,28,22,12,64,53,83,20
16,18,98,41,81,59,47,11,31
9,33,75,35,82,38,81,42,67
9,23,50,99,40,13,42,87,79
33,24,49,59,37,18,72,87,51
23,42,16,91,73,55,71,39,70
23,24,93,84,51,62,85,98,13
19,18,78,29,31,12,40,91,25
46,42,65,71,49,92,59,90,59
18,49,66,30,70,27,90,97,14
42,24,61,27,25,30,44,36,58
45,24,41,75,36,43,40,80,34
45,47,75,88,67,84,31,51,76
45,30,39,57,87,26,43,10,39
45,49,98,90,34,23,97,82,52
24,17,54,94,70,16,54,35,99
47,1,78,68,86,13,21,41,50
30,17,11,10,74,63,41,69,63
30,26,60,44,57,34,13,77,70
34,1,83,32,84,84,60,51,63
34,26,50,69,48,43,63,63,93
34,40,54,36,55,99,72,41,17
34,37,14,71,78,27,81,12,79
34,41,34,70,42,82,37,60,24
1,49,44,84,86,45,75,66,39
40,41,87,62,50,48,86,88,39
37,2,36,82,16,49,85,97,21
37,49,43,72,16,30,74,64,99
37,41,91,90,64,72,32,49,24
source,destination
46,21
lower_bound,upperbound
685.6,1028.4
358.4,448
517.6,556.8
0,770.4
0,544.8
0,709.2
included_node(s)
5
