link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,95,35,83,37,43,27,32
0,19,68,85,65,90,14,83,18
1,18,48,87,72,73,19,38,15
2,19,45,40,28,58,68,38,42
2,12,58,27,21,25,99,51,14
3,15,27,52,16,24,15,22,48
3,22,15,25,32,24,80,65,75
3,23,41,47,41,19,47,26,11
4,18,27,54,65,49,64,87,78
4,7,87,12,65,54,40,14,93
4,23,93,75,62,87,30,39,68
5,8,93,16,44,49,37,82,68
5,9,28,31,82,35,25,32,18
5,18,73,23,18,39,17,48,90
6,16,84,64,32,10,91,97,43
6,17,11,77,37,47,22,85,67
7,18,70,10,31,45,85,71,70
8,17,98,67,75,23,29,98,26
8,9,81,84,88,73,26,83,91
10,21,58,73,74,14,97,64,18
11,12,58,71,98,92,16,85,64
11,20,74,37,79,21,32,44,91
13,20,35,67,11,39,61,95,76
14,20,41,51,10,21,86,55,28
14,22,62,17,61,18,96,22,10
15,19,48,77,11,81,71,17,79
16,19,62,80,65,60,86,66,29
17,18,83,77,23,49,12,24,57
17,19,68,85,66,14,85,67,19
19,21,76,26,50,40,31,63,71
19,23,37,92,58,16,64,57,26
20,22,63,72,12,94,28,46,41
20,21,97,12,68,30,36,47,79
22,23,38,79,30,42,73,47,83
1,0,60,13,82,52,86,36,74
19,0,55,81,79,45,87,88,46
18,1,55,31,88,56,40,59,32
19,2,65,28,14,28,29,92,11
12,2,49,28,20,17,86,67,47
15,3,72,37,54,95,95,47,62
22,3,53,82,31,35,59,58,56
23,3,42,55,34,94,16,96,15
18,4,65,43,50,96,32,81,31
7,4,33,14,13,60,37,42,64
23,4,67,30,42,86,75,44,96
8,5,11,59,73,97,75,40,26
9,5,86,81,40,60,49,28,31
18,5,38,30,26,31,60,15,28
16,6,10,27,10,72,94,38,42
17,6,67,65,81,33,27,63,74
18,7,48,94,52,87,57,32,36
17,8,58,88,61,64,63,75,59
9,8,93,92,60,44,11,59,65
21,10,35,23,53,26,70,79,12
12,11,51,91,61,75,49,82,77
20,11,17,61,73,14,97,33,28
20,13,73,90,17,59,93,86,82
20,14,13,33,26,87,87,48,59
22,14,90,38,48,53,61,10,37
19,15,42,37,35,64,41,15,53
19,16,80,49,29,27,70,12,30
18,17,80,30,96,22,77,57,53
19,17,57,10,89,58,59,51,85
21,19,77,13,87,48,58,11,61
23,19,18,61,79,54,50,57,37
22,20,18,65,71,62,98,40,21
21,20,84,85,28,45,97,89,97
23,22,63,83,67,62,43,16,21
source,destination
23,1
lower_bound,upperbound
351.2,526.8
190.4,238
273.6,540
0,408
0,423.6
0,444
included_node(s)
6
