link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,22,91,25,81,34,48,25,15
2,20,35,53,53,77,96,18,27
2,44,62,76,22,65,13,73,80
5,31,15,85,72,44,35,82,11
5,39,78,77,21,39,78,89,67
6,25,15,15,61,49,97,56,75
7,22,56,79,67,80,26,37,48
7,37,43,42,98,99,94,55,69
7,41,92,54,77,11,94,51,59
9,18,68,66,63,79,62,71,23
10,26,75,97,14,89,96,95,18
10,36,83,34,37,51,95,94,84
11,49,25,25,98,22,92,73,14
12,4,63,54,85,53,29,61,10
12,9,32,59,30,42,28,47,20
13,3,66,89,99,42,64,70,31
13,15,40,23,72,35,97,90,83
14,38,22,17,57,44,61,25,65
14,52,13,98,24,28,78,81,36
15,39,44,46,78,51,86,90,47
17,6,91,11,60,69,72,22,58
17,48,60,67,81,29,14,73,62
19,11,80,63,23,68,17,67,71
19,42,22,49,32,31,61,15,79
20,50,99,73,16,34,53,44,33
21,43,81,20,23,45,17,33,94
22,24,70,25,20,83,78,35,16
22,25,38,96,60,63,76,43,20
22,26,87,25,41,37,26,30,75
22,27,25,79,91,47,95,78,24
23,22,65,19,81,54,98,91,18
23,24,40,40,22,61,26,98,42
24,25,12,84,44,24,92,86,93
26,25,79,47,93,20,63,26,50
26,27,46,77,46,57,13,42,43
28,24,81,23,18,15,70,38,60
28,25,46,53,54,21,60,73,77
29,25,54,19,14,37,29,69,43
30,46,76,55,16,67,26,83,81
30,52,39,97,83,22,16,24,37
31,8,75,75,29,68,44,92,56
32,40,52,52,72,56,22,40,51
33,16,74,83,72,26,12,71,21
34,22,52,90,27,80,36,66,22
34,40,67,59,57,99,94,92,51
35,4,96,43,93,20,82,70,84
35,9,19,42,79,74,90,88,95
35,12,98,72,29,86,53,44,34
35,25,19,12,12,16,44,47,49
36,18,22,40,55,92,31,31,32
38,47,94,18,59,37,39,86,33
40,22,62,65,62,76,16,21,97
41,37,34,97,36,21,35,94,46
41,39,37,34,35,96,46,53,95
42,50,74,14,46,59,29,26,39
43,1,33,33,94,97,78,90,69
45,0,18,44,48,93,15,76,51
45,25,96,81,56,95,98,14,45
46,19,23,29,16,61,16,33,42
46,22,58,59,80,30,84,59,78
46,44,21,60,10,94,93,82,22
46,47,78,39,88,67,66,76,12
48,16,88,51,54,43,10,57,20
48,25,76,96,96,71,47,68,67
49,1,19,76,43,77,29,93,52
49,31,34,80,53,90,66,51,15
51,3,19,19,14,76,70,96,28
51,20,56,81,88,51,42,28,30
51,21,41,89,57,79,85,20,48
51,25,85,27,72,43,86,42,61
51,29,85,79,33,25,48,94,19
51,49,16,27,76,47,29,65,57
53,9,89,31,96,51,99,34,13
53,40,21,24,96,93,12,27,30
26,53,58,69,55,79,18,83,69
32,7,57,80,54,12,93,26,16
37,39,69,19,51,65,85,87,66
39,31,67,11,34,53,98,71,65
21,13,17,53,35,89,98,22,93
33,20,40,74,53,72,81,86,68
22,0,42,42,79,45,29,54,49
20,2,63,23,85,78,37,98,26
44,2,92,39,67,10,87,97,65
31,5,28,91,16,18,17,10,85
39,5,90,47,72,74,36,14,73
25,6,66,44,65,59,16,76,56
22,7,52,24,62,68,47,90,17
37,7,99,81,72,29,41,80,25
41,7,25,25,21,16,14,80,54
