link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,35,30,77,84,35,50,96
5,4,15,99,10,11,29,19,59
12,11,40,26,48,20,34,77,79
23,26,82,62,93,23,39,58,66
26,23,96,46,56,37,58,19,18
5,6,92,24,74,92,47,97,64
6,5,90,82,66,81,18,83,76
6,7,79,29,28,22,94,35,40
7,6,43,23,81,27,28,56,34
7,8,41,98,72,45,54,35,17
8,7,46,76,15,21,55,24,18
8,9,48,67,51,17,69,54,50
9,8,10,96,33,32,50,18,92
8,11,28,30,13,58,66,91,98
1,0,20,32,33,95,51,46,74
11,8,90,97,50,69,73,19,60
9,11,50,39,33,60,69,26,51
11,9,76,72,50,24,82,69,85
10,11,68,86,65,40,48,43,61
11,10,36,97,63,56,71,57,99
9,10,54,44,24,65,58,69,38
10,9,35,21,77,41,22,69,47
10,25,19,44,20,68,10,91,53
25,10,13,96,79,55,55,11,69
24,25,31,98,35,38,50,78,99
1,2,30,60,28,56,70,13,41
25,24,23,85,44,30,85,26,62
22,24,83,41,60,64,90,21,15
24,22,42,86,39,92,58,89,99
23,24,47,97,77,32,46,69,43
24,23,46,85,67,93,41,76,63
22,23,67,17,68,39,45,39,58
23,22,14,97,77,86,27,79,92
21,23,38,11,15,65,66,15,94
23,21,49,31,62,52,74,49,76
22,26,11,95,33,23,75,88,62
2,1,30,78,41,58,65,12,58
26,22,91,13,28,85,45,84,52
21,22,80,24,14,35,69,23,92
22,21,25,91,74,75,83,21,45
20,21,33,11,53,30,51,19,59
21,20,27,53,19,47,76,89,10
0,20,63,21,26,82,53,65,47
20,0,85,97,76,53,92,27,13
19,20,45,35,74,57,43,81,60
20,19,73,95,49,39,94,64,73
0,19,37,95,78,74,27,88,63
2,3,47,65,60,17,12,59,12
19,0,11,67,52,15,38,33,58
19,21,95,43,95,67,65,31,76
21,19,73,24,23,25,35,17,63
1,19,55,63,66,71,87,55,48
19,1,82,54,72,98,78,53,23
19,26,83,20,85,45,35,98,16
26,19,58,59,45,78,94,18,18
21,26,13,14,59,36,28,31,74
26,21,65,71,13,54,96,63,99
18,19,33,45,41,60,79,35,70
3,2,87,98,72,91,71,95,80
19,18,59,57,94,46,16,52,99
18,26,32,94,18,82,25,94,13
26,18,33,45,39,46,12,71,95
3,18,26,26,63,37,51,43,57
18,3,37,53,48,68,94,73,95
17,18,23,46,45,64,30,38,90
18,17,28,99,77,41,77,44,33
15,18,38,48,33,43,69,23,57
18,15,43,76,38,22,86,40,10
18,23,19,13,95,27,22,28,37
3,4,70,25,37,69,38,36,49
23,18,20,30,13,49,69,13,45
15,23,94,66,48,47,64,90,48
23,15,87,68,99,68,66,78,12
15,25,73,41,29,83,22,69,44
25,15,41,64,76,52,18,69,52
14,15,84,55,73,77,99,59,62
15,14,98,36,30,23,68,85,17
10,14,68,21,16,79,35,58,67
14,10,83,20,33,46,64,70,26
12,14,99,55,72,28,59,70,65
4,3,63,16,63,46,90,41,96
14,12,57,87,99,61,89,77,80
15,16,54,18,90,51,98,25,66
16,15,46,60,87,44,30,84,19
15,17,92,97,84,59,25,38,48
17,15,64,30,87,81,92,34,74
16,17,11,65,47,32,11,16,46
17,16,19,68,50,13,73,53,48
4,17,88,27,29,41,71,59,96
17,4,88,25,19,23,72,11,78
13,16,68,78,96,49,41,58,99
4,5,72,21,89,24,48,53,99
16,13,73,60,48,22,36,34,73
4,13,46,56,59,39,82,91,18
13,4,99,65,89,44,42,79,56
5,13,86,58,45,76,57,62,25
13,5,64,56,88,70,21,88,93
6,13,89,65,23,40,63,92,65
13,6,81,35,36,50,43,54,78
12,16,36,21,84,87,34,16,30
16,12,60,80,12,99,91,29,66
11,12,91,55,39,89,12,58,75
source,destination
0,2
lower_bound,upperbound
480.8,721.2
302.4,378
572.8,667.2
0,709.2
0,514.8
0,583.2
included_node(s)
21
