link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,37,91,98,42,12,88,41
0,6,79,85,84,17,99,69,75
1,6,69,27,75,62,96,90,80
2,3,41,62,31,88,29,66,77
2,28,75,26,16,84,93,49,77
4,5,43,47,77,19,74,47,94
4,7,96,40,26,93,84,40,48
5,8,47,24,65,22,25,44,45
6,11,70,43,82,27,96,11,40
7,11,53,33,98,73,95,31,75
7,14,15,27,53,15,87,83,65
8,17,11,50,73,67,89,44,46
8,12,41,86,29,77,73,48,51
8,14,76,40,99,68,14,13,67
8,9,65,57,51,22,20,45,34
10,17,70,12,61,86,99,27,65
11,27,38,53,55,52,58,31,32
11,14,66,43,64,76,81,10,63
12,14,90,88,31,11,69,57,84
12,16,46,44,67,51,82,44,17
12,17,54,26,69,65,32,77,72
12,23,63,48,17,14,75,68,41
12,24,28,99,27,98,74,86,58
13,27,84,50,32,47,16,35,23
13,29,89,75,70,26,45,37,31
13,14,14,58,40,15,10,93,63
14,33,11,61,58,46,34,33,45
14,36,82,29,25,95,32,89,45
14,18,47,14,24,28,98,28,27
14,19,60,60,57,32,32,43,72
14,20,73,35,93,68,85,79,72
14,21,74,95,75,60,62,17,20
14,23,40,46,41,40,31,64,47
14,26,42,52,69,82,43,70,52
14,27,16,19,58,48,43,35,87
14,29,15,24,99,76,25,13,77
15,16,37,90,98,92,69,17,99
22,35,64,49,74,94,79,65,36
22,28,53,90,65,50,92,99,22
25,26,98,85,80,71,65,71,91
30,32,17,35,34,67,74,86,63
31,32,20,17,70,55,80,45,39
32,33,99,35,15,38,16,67,89
32,34,10,73,53,96,99,87,14
34,35,48,99,69,75,46,10,97
3,0,27,45,18,50,26,13,24
6,0,70,75,15,82,60,66,70
6,1,77,14,76,27,95,31,81
3,2,45,40,72,27,97,65,39
28,2,22,25,88,45,30,23,16
5,4,23,48,43,31,39,65,88
7,4,51,19,42,44,81,94,11
8,5,76,64,57,11,57,44,99
11,6,41,10,23,29,13,13,98
11,7,35,21,26,81,88,29,76
14,7,65,91,28,28,92,71,31
17,8,97,20,53,34,65,58,24
12,8,36,73,74,79,74,52,74
14,8,10,72,43,75,25,22,66
9,8,45,76,29,52,63,77,93
17,10,48,33,83,12,96,48,46
27,11,73,97,36,43,62,92,90
14,11,19,33,94,64,78,84,14
14,12,78,31,76,94,28,12,84
16,12,68,11,57,78,95,24,95
17,12,77,42,53,65,21,71,91
23,12,46,97,76,70,95,68,61
24,12,95,53,55,70,64,83,56
27,13,93,82,79,59,91,37,79
29,13,51,87,93,72,87,67,35
14,13,55,90,88,41,81,16,47
33,14,63,69,14,78,27,23,43
36,14,23,94,63,27,29,12,65
18,14,17,26,55,69,49,36,36
19,14,63,42,57,74,27,62,99
20,14,61,55,32,92,66,12,24
21,14,86,23,64,71,65,39,50
23,14,86,70,24,18,39,29,31
26,14,90,60,99,71,23,33,57
27,14,31,53,36,88,24,56,80
29,14,98,85,13,16,59,94,90
16,15,13,60,94,92,52,50,97
35,22,34,62,30,84,96,51,43
28,22,36,11,60,17,17,90,89
26,25,96,22,17,73,17,53,58
32,30,59,74,98,66,46,70,20
32,31,92,54,78,87,61,62,72
33,32,56,32,22,98,73,12,72
34,32,47,99,34,45,20,75,84
35,34,54,26,73,62,38,36,91
source,destination
7,29
lower_bound,upperbound
200,300
200,250
220,177.6
0,319.2
0,230.4
0,314.4
included_node(s)
14
