link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,33,37,46,57,84,99,47,84
0,34,79,52,53,25,71,43,85
1,2,69,19,76,96,86,65,27
1,3,41,24,55,95,45,36,26
1,38,75,90,79,87,67,99,63
2,1,43,49,93,89,87,24,83
2,35,96,90,88,73,10,50,91
2,36,47,85,14,14,13,31,42
3,1,70,35,63,20,66,57,43
3,4,53,17,55,99,31,80,46
3,36,15,35,57,58,65,90,43
3,37,11,73,32,81,23,97,56
4,3,41,99,64,69,65,43,83
4,11,76,45,24,82,94,89,20
4,33,65,75,99,32,44,58,95
4,35,70,14,36,75,13,20,39
4,36,38,40,13,74,29,72,38
5,6,66,25,94,16,71,72,16
5,7,90,48,30,45,58,84,96
5,37,46,19,60,10,52,91,32
6,5,54,64,17,34,22,65,34
6,7,63,10,98,32,77,30,16
6,8,28,21,78,98,48,43,58
6,11,84,91,22,32,92,69,23
6,31,89,20,34,85,84,66,95
7,5,14,73,73,62,12,38,89
7,6,11,72,42,31,24,23,94
7,21,82,76,17,43,71,79,29
8,6,47,33,62,43,68,84,75
8,10,60,97,88,25,83,54,30
9,10,73,33,84,69,37,67,38
9,12,74,31,19,79,67,31,59
9,32,40,11,93,92,16,87,15
10,8,42,42,22,65,23,84,55
10,9,16,97,27,74,12,20,75
10,11,15,53,73,80,36,49,30
10,15,37,82,15,16,62,98,39
11,4,64,87,67,99,12,60,28
11,6,53,90,77,46,39,32,62
11,10,98,69,68,26,29,17,34
12,9,17,94,22,60,33,92,64
12,13,20,26,86,95,56,74,58
12,14,99,42,52,97,94,14,42
12,15,10,55,76,30,50,36,10
13,12,48,23,11,39,51,26,30
13,15,27,70,51,81,90,62,37
13,16,70,60,65,57,53,46,39
13,29,77,53,14,13,70,88,20
14,12,45,85,98,88,62,86,44
14,17,22,60,47,92,12,82,88
14,27,23,62,26,65,75,41,94
15,10,51,11,15,74,36,52,30
15,12,76,22,46,25,41,12,56
15,13,41,74,95,63,75,75,52
15,31,35,54,28,96,80,73,96
16,13,65,32,32,62,77,31,51
16,20,97,99,68,78,77,65,41
16,23,36,26,60,28,94,48,52
16,31,10,98,40,95,48,10,70
17,14,45,84,82,21,45,50,68
17,18,48,75,48,95,40,93,72
17,28,73,31,76,64,75,67,98
17,29,19,16,92,91,65,33,28
18,17,78,77,94,87,46,42,40
18,22,68,26,50,81,51,13,15
18,26,77,65,71,27,67,43,55
18,27,46,82,67,29,34,43,60
19,22,95,98,55,49,65,63,96
19,27,93,53,38,27,32,56,74
20,16,51,73,96,66,63,66,75
20,23,55,29,75,65,84,70,83
20,25,63,99,50,39,17,48,90
20,30,23,51,82,23,72,92,33
21,7,17,61,27,24,41,75,25
21,23,63,55,27,59,58,36,90
21,24,61,64,45,52,23,18,53
21,31,86,31,31,96,31,89,53
22,18,86,67,44,17,63,72,82
22,19,90,69,11,17,45,59,63
23,16,31,17,29,46,45,76,49
23,20,98,27,81,61,27,54,70
23,21,13,32,28,73,72,52,57
23,30,34,70,34,20,72,80,31
24,21,36,40,79,38,20,19,78
24,30,96,58,75,88,47,27,61
25,20,59,25,52,69,52,15,27
25,26,92,24,12,90,87,40,29
25,28,56,57,43,66,77,83,92
26,18,47,93,64,49,99,54,70
26,25,54,75,94,47,36,92,51
27,14,91,41,78,40,22,85,61
27,18,85,69,65,44,91,47,94
27,19,27,58,70,11,63,22,11
28,17,62,99,70,31,39,18,41
28,25,26,98,59,83,89,41,34
29,13,47,74,72,44,14,25,68
29,17,40,65,41,48,97,14,86
30,20,24,80,78,13,24,75,85
30,23,43,34,27,45,70,79,65
30,24,33,70,69,27,81,60,22
31,6,27,15,74,31,39,93,60
31,15,50,53,92,10,16,49,10
31,16,86,69,71,57,88,60,13
31,21,40,18,18,44,11,85,83
32,9,57,15,71,77,99,76,25
32,33,12,76,88,68,98,87,55
33,0,53,72,16,86,76,56,88
33,4,43,88,92,35,31,66,30
33,32,88,43,84,37,24,21,37
34,0,44,42,17,93,74,67,13
34,35,26,57,73,33,66,94,69
35,2,48,23,66,89,93,28,59
35,4,99,26,87,28,46,19,60
35,34,50,28,98,43,90,74,91
36,2,75,53,45,79,14,37,37
36,3,58,74,62,17,84,37,73
36,4,61,43,12,64,95,79,70
37,3,29,29,99,70,91,29,18
37,5,14,83,96,35,61,72,65
37,38,60,36,29,13,56,85,40
38,1,35,94,93,17,79,73,21
38,37,95,76,74,65,35,57,78
source,destination
24,28
lower_bound,upperbound
741.6,1112.4
402.4,503
474.4,603.6
0,728.4
0,756
0,750
included_node(s)
22
